Customer,Cashier,Created,ArrivedQueue,ArrivedCashier,Left,PeopleBefore
0,3,1686286974602,1686286974604,1686286974604,1686286974608,0
1,1,1686286974602,1686286974609,1686286974609,1686286974615,0
2,3,1686286974602,1686286974615,1686286974615,1686286974617,0
3,3,1686286974602,1686286974616,1686286974617,1686286974619,0
4,0,1686286974602,1686286974625,1686286974625,1686286974630,0
5,1,1686286974602,1686286974630,1686286974630,1686286974636,0
6,1,1686286974602,1686286974636,1686286974636,1686286974639,0
7,3,1686286974602,1686286974646,1686286974646,1686286974650,0
8,2,1686286974602,1686286974656,1686286974656,1686286974659,0
9,1,1686286974602,1686286974657,1686286974657,1686286974662,0
11,0,1686286974602,1686286974658,1686286974658,1686286974663,0
10,1,1686286974602,1686286974657,1686286974662,1686286974665,0
12,2,1686286974602,1686286974662,1686286974662,1686286974666,0
13,0,1686286974602,1686286974670,1686286974670,1686286974672,0
14,2,1686286974602,1686286974671,1686286974671,1686286974673,0
15,3,1686286974602,1686286974673,1686286974673,1686286974674,0
16,2,1686286974602,1686286974676,1686286974676,1686286974676,0
17,0,1686286974602,1686286974681,1686286974681,1686286974681,0
18,0,1686286974602,1686286974681,1686286974681,1686286974681,0
19,2,1686286974602,1686286974689,1686286974689,1686286974690,0
20,2,1686286974602,1686286974690,1686286974690,1686286974690,0
21,0,1686286974602,1686286974694,1686286974694,1686286974697,0
23,2,1686286974602,1686286974696,1686286974696,1686286974698,0
22,1,1686286974602,1686286974694,1686286974694,1686286974698,0
24,0,1686286974602,1686286974698,1686286974698,1686286974699,0
25,0,1686286974602,1686286974701,1686286974701,1686286974705,0
26,1,1686286974602,1686286974709,1686286974709,1686286974713,0
27,3,1686286974602,1686286974713,1686286974713,1686286974715,0
28,2,1686286974602,1686286974721,1686286974721,1686286974724,0
29,3,1686286974602,1686286974724,1686286974724,1686286974724,0
30,2,1686286974602,1686286974731,1686286974731,1686286974735,0
31,0,1686286974602,1686286974738,1686286974738,1686286974743,0
32,1,1686286974602,1686286974741,1686286974741,1686286974744,0
33,2,1686286974602,1686286974748,1686286974748,1686286974748,0
35,2,1686286974602,1686286974751,1686286974751,1686286974752,0
34,0,1686286974602,1686286974750,1686286974750,1686286974754,0
36,0,1686286974602,1686286974753,1686286974754,1686286974755,0
38,2,1686286974602,1686286974761,1686286974761,1686286974764,0
37,0,1686286974602,1686286974759,1686286974759,1686286974764,0
39,2,1686286974602,1686286974767,1686286974767,1686286974772,0
40,3,1686286974602,1686286974770,1686286974770,1686286974774,0
41,2,1686286974602,1686286974779,1686286974779,1686286974781,0
42,0,1686286974602,1686286974789,1686286974789,1686286974789,0
43,0,1686286974602,1686286974795,1686286974795,1686286974796,0
44,1,1686286974602,1686286974800,1686286974800,1686286974802,0
45,2,1686286974602,1686286974805,1686286974805,1686286974811,0
46,0,1686286974602,1686286974811,1686286974811,1686286974812,0
47,2,1686286974602,1686286974820,1686286974820,1686286974820,0
48,3,1686286974602,1686286974824,1686286974824,1686286974825,0
49,0,1686286974602,1686286974832,1686286974832,1686286974834,0
50,3,1686286974602,1686286974835,1686286974835,1686286974837,0
51,3,1686286974602,1686286974838,1686286974838,1686286974843,0
52,2,1686286974602,1686286974843,1686286974843,1686286974845,0
53,2,1686286974602,1686286974851,1686286974851,1686286974855,0
54,1,1686286974602,1686286974855,1686286974855,1686286974855,0
56,0,1686286974602,1686286974860,1686286974860,1686286974863,0
55,2,1686286974602,1686286974860,1686286974860,1686286974864,0
57,0,1686286974602,1686286974867,1686286974867,1686286974872,0
58,1,1686286974602,1686286974876,1686286974876,1686286974881,0
59,1,1686286974602,1686286974881,1686286974882,1686286974884,0
60,0,1686286974602,1686286974884,1686286974884,1686286974884,0
61,3,1686286974602,1686286974885,1686286974885,1686286974885,0
62,1,1686286974602,1686286974890,1686286974890,1686286974891,0
63,1,1686286974602,1686286974895,1686286974895,1686286974898,0
64,3,1686286974602,1686286974905,1686286974905,1686286974905,0
65,2,1686286974602,1686286974905,1686286974905,1686286974910,0
66,2,1686286974602,1686286974911,1686286974911,1686286974912,0
67,1,1686286974602,1686286974921,1686286974921,1686286974926,0
68,1,1686286974602,1686286974923,1686286974926,1686286974931,0
69,2,1686286974602,1686286974927,1686286974927,1686286974931,0
70,1,1686286974602,1686286974931,1686286974931,1686286974936,0
71,3,1686286974602,1686286974939,1686286974939,1686286974944,0
72,2,1686286974602,1686286974946,1686286974946,1686286974947,0
73,3,1686286974602,1686286974947,1686286974947,1686286974949,0
74,2,1686286974602,1686286974952,1686286974952,1686286974954,0
75,0,1686286974602,1686286974956,1686286974956,1686286974962,0
76,0,1686286974602,1686286974962,1686286974962,1686286974962,0
77,0,1686286974602,1686286974972,1686286974972,1686286974972,0
80,3,1686286974602,1686286974983,1686286974983,1686286974985,0
78,0,1686286974602,1686286974982,1686286974982,1686286974987,0
79,0,1686286974602,1686286974982,1686286974987,1686286974987,0
81,1,1686286974602,1686286974993,1686286974993,1686286974999,0
83,1,1686286974602,1686286975003,1686286975003,1686286975004,0
82,3,1686286974602,1686286975002,1686286975002,1686286975007,0
84,3,1686286974602,1686286975004,1686286975007,1686286975008,0
85,0,1686286974602,1686286975014,1686286975014,1686286975018,0
86,2,1686286974602,1686286975020,1686286975020,1686286975021,0
87,1,1686286974602,1686286975027,1686286975027,1686286975027,0
88,0,1686286974602,1686286975035,1686286975035,1686286975039,0
89,2,1686286974602,1686286975043,1686286975043,1686286975043,0
90,2,1686286974602,1686286975044,1686286975044,1686286975045,0
91,3,1686286974602,1686286975050,1686286975050,1686286975050,0
92,0,1686286974602,1686286975054,1686286975054,1686286975054,0
93,2,1686286974602,1686286975063,1686286975063,1686286975065,0
94,2,1686286974602,1686286975063,1686286975065,1686286975066,0
95,0,1686286974602,1686286975066,1686286975066,1686286975067,0
96,3,1686286974602,1686286975067,1686286975067,1686286975070,0
97,2,1686286974602,1686286975076,1686286975076,1686286975077,0
98,1,1686286974602,1686286975082,1686286975082,1686286975088,0
99,3,1686286974602,1686286975088,1686286975088,1686286975089,0
100,0,1686286974602,1686286975095,1686286975095,1686286975095,0
101,3,1686286974602,1686286975096,1686286975096,1686286975097,0
102,1,1686286974602,1686286975096,1686286975096,1686286975100,0
103,0,1686286974602,1686286975098,1686286975098,1686286975103,0
105,0,1686286974602,1686286975104,1686286975104,1686286975107,0
104,1,1686286974602,1686286975103,1686286975103,1686286975107,0
106,2,1686286974602,1686286975109,1686286975109,1686286975112,0
107,3,1686286974602,1686286975117,1686286975117,1686286975121,0
108,1,1686286974602,1686286975123,1686286975123,1686286975125,0
109,1,1686286974602,1686286975130,1686286975130,1686286975132,0
110,1,1686286974602,1686286975136,1686286975136,1686286975139,0
