Customer,Cashier,Created,ArrivedQueue,ArrivedCashier,Left,PeopleBefore
0,3,1686286964840,1686286964841,1686286964841,1686286964842,0
1,0,1686286964840,1686286964845,1686286964845,1686286964848,0
2,1,1686286964840,1686286964849,1686286964849,1686286964849,0
5,0,1686286964840,1686286964858,1686286964858,1686286964858,0
3,2,1686286964840,1686286964856,1686286964856,1686286964859,0
4,2,1686286964840,1686286964858,1686286964859,1686286964864,0
6,0,1686286964840,1686286964864,1686286964864,1686286964867,0
7,0,1686286964840,1686286964867,1686286964867,1686286964868,0
8,3,1686286964840,1686286964872,1686286964872,1686286964876,0
9,1,1686286964840,1686286964872,1686286964872,1686286964877,0
10,0,1686286964840,1686286964876,1686286964876,1686286964880,0
11,0,1686286964840,1686286964880,1686286964880,1686286964882,0
12,0,1686286964840,1686286964882,1686286964882,1686286964884,0
13,0,1686286964840,1686286964882,1686286964884,1686286964886,0
14,1,1686286964840,1686286964887,1686286964887,1686286964889,0
16,2,1686286964840,1686286964889,1686286964889,1686286964892,0
17,2,1686286964840,1686286964889,1686286964892,1686286964893,0
15,0,1686286964840,1686286964889,1686286964889,1686286964894,0
18,0,1686286964840,1686286964893,1686286964894,1686286964894,0
19,2,1686286964840,1686286964894,1686286964894,1686286964896,0
21,2,1686286964840,1686286964901,1686286964901,1686286964903,0
20,3,1686286964840,1686286964899,1686286964899,1686286964903,0
22,0,1686286964840,1686286964910,1686286964910,1686286964914,0
23,2,1686286964840,1686286964911,1686286964911,1686286964917,0
24,0,1686286964840,1686286964919,1686286964919,1686286964919,0
25,3,1686286964840,1686286964925,1686286964925,1686286964925,0
26,2,1686286964840,1686286964925,1686286964925,1686286964929,0
27,0,1686286964840,1686286964931,1686286964931,1686286964934,0
28,2,1686286964840,1686286964932,1686286964932,1686286964934,0
29,2,1686286964840,1686286964940,1686286964940,1686286964942,0
30,2,1686286964840,1686286964947,1686286964947,1686286964953,0
31,1,1686286964840,1686286964954,1686286964954,1686286964958,0
32,0,1686286964840,1686286964961,1686286964961,1686286964964,0
33,3,1686286964840,1686286964970,1686286964970,1686286964971,0
34,0,1686286964840,1686286964979,1686286964979,1686286964980,0
35,0,1686286964840,1686286964989,1686286964989,1686286964995,0
36,2,1686286964840,1686286964999,1686286964999,1686286965003,0
37,0,1686286964840,1686286965004,1686286965004,1686286965007,0
38,3,1686286964840,1686286965012,1686286965012,1686286965013,0
39,3,1686286964840,1686286965016,1686286965016,1686286965019,0
40,1,1686286964840,1686286965024,1686286965024,1686286965030,0
41,2,1686286964840,1686286965030,1686286965030,1686286965035,0
42,2,1686286964840,1686286965037,1686286965037,1686286965040,0
43,2,1686286964840,1686286965045,1686286965045,1686286965048,0
44,3,1686286964840,1686286965053,1686286965053,1686286965059,0
45,1,1686286964840,1686286965062,1686286965062,1686286965067,0
46,3,1686286964840,1686286965072,1686286965072,1686286965073,0
47,3,1686286964840,1686286965079,1686286965079,1686286965080,0
48,0,1686286964840,1686286965084,1686286965084,1686286965084,0
49,2,1686286964840,1686286965085,1686286965085,1686286965085,0
50,3,1686286964840,1686286965092,1686286965092,1686286965095,0
51,2,1686286964840,1686286965097,1686286965097,1686286965103,0
52,3,1686286964840,1686286965106,1686286965106,1686286965107,0
53,2,1686286964840,1686286965111,1686286965111,1686286965113,0
54,2,1686286964840,1686286965116,1686286965116,1686286965118,0
55,1,1686286964840,1686286965118,1686286965118,1686286965121,0
56,1,1686286964840,1686286965126,1686286965126,1686286965132,0
57,3,1686286964840,1686286965132,1686286965132,1686286965135,0
58,0,1686286964840,1686286965132,1686286965132,1686286965137,0
59,2,1686286964840,1686286965138,1686286965138,1686286965140,0
60,1,1686286964840,1686286965145,1686286965145,1686286965150,0
61,3,1686286964840,1686286965153,1686286965153,1686286965157,0
62,3,1686286964840,1686286965155,1686286965157,1686286965159,0
63,0,1686286964840,1686286965157,1686286965157,1686286965159,0
65,1,1686286964840,1686286965159,1686286965159,1686286965160,0
66,2,1686286964840,1686286965159,1686286965159,1686286965161,0
64,0,1686286964840,1686286965159,1686286965159,1686286965163,0
67,1,1686286964840,1686286965168,1686286965168,1686286965169,0
69,0,1686286964840,1686286965170,1686286965170,1686286965170,0
68,1,1686286964840,1686286965168,1686286965169,1686286965172,0
71,3,1686286964840,1686286965177,1686286965177,1686286965177,0
70,1,1686286964840,1686286965175,1686286965175,1686286965178,0
72,0,1686286964840,1686286965184,1686286965184,1686286965188,0
73,1,1686286964840,1686286965192,1686286965192,1686286965195,0
75,3,1686286964840,1686286965203,1686286965203,1686286965206,0
74,2,1686286964840,1686286965202,1686286965202,1686286965207,0
76,2,1686286964840,1686286965208,1686286965208,1686286965208,0
77,3,1686286964840,1686286965210,1686286965210,1686286965213,0
78,2,1686286964840,1686286965219,1686286965219,1686286965223,0
79,3,1686286964840,1686286965226,1686286965226,1686286965230,0
80,0,1686286964840,1686286965230,1686286965230,1686286965235,0
81,2,1686286964840,1686286965230,1686286965230,1686286965235,0
82,2,1686286964840,1686286965230,1686286965235,1686286965238,0
83,3,1686286964840,1686286965240,1686286965240,1686286965243,0
84,2,1686286964840,1686286965248,1686286965248,1686286965250,0
85,0,1686286964840,1686286965258,1686286965258,1686286965260,0
86,1,1686286964840,1686286965267,1686286965267,1686286965272,0
87,2,1686286964840,1686286965271,1686286965271,1686286965274,0
88,2,1686286964840,1686286965274,1686286965274,1686286965275,0
89,0,1686286964840,1686286965277,1686286965277,1686286965277,0
90,2,1686286964840,1686286965286,1686286965286,1686286965290,0
91,1,1686286964840,1686286965294,1686286965294,1686286965297,0
92,3,1686286964840,1686286965299,1686286965299,1686286965305,0
93,3,1686286964840,1686286965305,1686286965305,1686286965309,0
94,0,1686286964840,1686286965314,1686286965314,1686286965314,0
95,0,1686286964840,1686286965321,1686286965321,1686286965321,0
96,0,1686286964840,1686286965324,1686286965324,1686286965329,0
97,2,1686286964840,1686286965330,1686286965330,1686286965330,0
98,1,1686286964840,1686286965331,1686286965331,1686286965331,0
99,0,1686286964840,1686286965337,1686286965337,1686286965342,0
100,2,1686286964840,1686286965346,1686286965346,1686286965347,0
101,3,1686286964840,1686286965353,1686286965353,1686286965357,0
102,0,1686286964840,1686286965358,1686286965358,1686286965361,0
103,0,1686286964840,1686286965368,1686286965368,1686286965368,0
104,0,1686286964840,1686286965370,1686286965370,1686286965370,0
105,0,1686286964840,1686286965375,1686286965375,1686286965378,0
106,0,1686286964840,1686286965377,1686286965378,1686286965380,0
107,1,1686286964840,1686286965385,1686286965385,1686286965385,0
108,0,1686286964840,1686286965385,1686286965385,1686286965389,0
110,1,1686286964840,1686286965389,1686286965389,1686286965391,0
109,0,1686286964840,1686286965389,1686286965389,1686286965395,0
111,0,1686286964840,1686286965398,1686286965398,1686286965401,0
112,2,1686286964840,1686286965408,1686286965408,1686286965408,0
113,1,1686286964840,1686286965417,1686286965417,1686286965419,0
114,0,1686286964840,1686286965423,1686286965423,1686286965427,0
115,0,1686286964840,1686286965430,1686286965430,1686286965430,0
116,1,1686286964840,1686286965433,1686286965433,1686286965439,0
118,0,1686286964840,1686286965439,1686286965439,1686286965439,0
117,1,1686286964840,1686286965433,1686286965439,1686286965439,0
119,2,1686286964840,1686286965444,1686286965444,1686286965446,0
120,3,1686286964840,1686286965453,1686286965453,1686286965454,0
121,0,1686286964840,1686286965460,1686286965460,1686286965464,0
122,3,1686286964840,1686286965464,1686286965464,1686286965467,0
123,1,1686286964840,1686286965469,1686286965469,1686286965474,0
126,1,1686286964840,1686286965478,1686286965478,1686286965479,0
124,2,1686286964840,1686286965477,1686286965477,1686286965482,0
127,0,1686286964840,1686286965482,1686286965482,1686286965486,0
125,2,1686286964840,1686286965478,1686286965483,1686286965488,0
128,1,1686286964840,1686286965488,1686286965488,1686286965490,0
129,1,1686286964840,1686286965491,1686286965491,1686286965496,0
130,1,1686286964840,1686286965495,1686286965496,1686286965496,0
131,2,1686286964840,1686286965496,1686286965496,1686286965496,0
132,0,1686286964840,1686286965499,1686286965499,1686286965499,0
133,3,1686286964840,1686286965499,1686286965499,1686286965500,0
134,2,1686286964840,1686286965502,1686286965502,1686286965505,0
135,0,1686286964840,1686286965507,1686286965507,1686286965512,0
136,1,1686286964840,1686286965513,1686286965513,1686286965515,0
137,0,1686286964840,1686286965519,1686286965519,1686286965522,0
138,2,1686286964840,1686286965521,1686286965521,1686286965526,0
139,2,1686286964840,1686286965529,1686286965529,1686286965533,0
140,2,1686286964840,1686286965534,1686286965534,1686286965537,0
141,2,1686286964840,1686286965539,1686286965539,1686286965544,0
142,2,1686286964840,1686286965540,1686286965544,1686286965545,0
143,3,1686286964840,1686286965548,1686286965548,1686286965548,0
145,2,1686286964840,1686286965556,1686286965556,1686286965556,0
144,0,1686286964840,1686286965556,1686286965556,1686286965560,0
147,1,1686286964840,1686286965562,1686286965562,1686286965562,0
146,0,1686286964840,1686286965559,1686286965560,1686286965565,0
148,0,1686286964840,1686286965569,1686286965569,1686286965574,0
149,3,1686286964840,1686286965573,1686286965573,1686286965574,0
150,3,1686286964840,1686286965574,1686286965574,1686286965574,0
151,2,1686286964840,1686286965579,1686286965579,1686286965584,0
152,0,1686286964840,1686286965585,1686286965585,1686286965586,0
153,3,1686286964840,1686286965587,1686286965587,1686286965588,0
154,2,1686286964840,1686286965594,1686286965594,1686286965595,0
155,3,1686286964840,1686286965602,1686286965602,1686286965608,0
156,0,1686286964840,1686286965612,1686286965612,1686286965613,0
157,1,1686286964840,1686286965618,1686286965618,1686286965624,0
158,1,1686286964840,1686286965618,1686286965624,1686286965625,0
159,0,1686286964840,1686286965624,1686286965624,1686286965627,0
160,2,1686286964840,1686286965625,1686286965625,1686286965628,0
161,0,1686286964840,1686286965633,1686286965633,1686286965637,0
162,0,1686286964840,1686286965633,1686286965637,1686286965637,0
163,2,1686286964840,1686286965641,1686286965641,1686286965641,0
164,2,1686286964840,1686286965641,1686286965641,1686286965642,0
166,2,1686286964840,1686286965644,1686286965644,1686286965644,0
165,1,1686286964840,1686286965643,1686286965643,1686286965646,0
167,0,1686286964840,1686286965651,1686286965651,1686286965651,0
168,1,1686286964840,1686286965655,1686286965655,1686286965659,0
169,2,1686286964840,1686286965662,1686286965662,1686286965668,0
171,3,1686286964840,1686286965669,1686286965669,1686286965672,0
170,0,1686286964840,1686286965669,1686286965669,1686286965672,0
172,3,1686286964840,1686286965679,1686286965679,1686286965681,0
173,0,1686286964840,1686286965682,1686286965682,1686286965682,0
174,0,1686286964840,1686286965691,1686286965691,1686286965696,0
175,2,1686286964840,1686286965693,1686286965693,1686286965699,0
176,3,1686286964840,1686286965700,1686286965701,1686286965705,0
177,2,1686286964840,1686286965702,1686286965702,1686286965705,0
178,0,1686286964840,1686286965711,1686286965711,1686286965711,0
180,2,1686286964840,1686286965716,1686286965716,1686286965716,0
179,1,1686286964840,1686286965716,1686286965717,1686286965722,0
181,1,1686286964840,1686286965722,1686286965722,1686286965728,0
183,1,1686286964840,1686286965731,1686286965731,1686286965732,0
182,0,1686286964840,1686286965731,1686286965731,1686286965734,0
184,1,1686286964840,1686286965734,1686286965734,1686286965738,0
185,1,1686286964840,1686286965743,1686286965743,1686286965749,0
186,1,1686286964840,1686286965747,1686286965749,1686286965754,0
187,3,1686286964840,1686286965752,1686286965752,1686286965757,0
188,3,1686286964840,1686286965759,1686286965759,1686286965762,0
189,2,1686286964840,1686286965763,1686286965763,1686286965766,0
190,3,1686286964840,1686286965768,1686286965768,1686286965771,0
191,2,1686286964840,1686286965774,1686286965774,1686286965776,0
192,3,1686286964840,1686286965781,1686286965782,1686286965784,0
193,1,1686286964840,1686286965789,1686286965789,1686286965795,0
194,0,1686286964840,1686286965795,1686286965795,1686286965800,0
195,3,1686286964840,1686286965803,1686286965803,1686286965806,0
196,0,1686286964840,1686286965810,1686286965810,1686286965814,0
197,0,1686286964840,1686286965819,1686286965819,1686286965824,0
198,2,1686286964840,1686286965823,1686286965823,1686286965825,0
199,3,1686286964840,1686286965833,1686286965833,1686286965834,0
200,3,1686286964840,1686286965843,1686286965843,1686286965843,0
201,2,1686286964840,1686286965844,1686286965844,1686286965845,0
202,3,1686286964840,1686286965844,1686286965844,1686286965846,0
203,1,1686286964840,1686286965847,1686286965847,1686286965853,0
204,2,1686286964840,1686286965856,1686286965856,1686286965862,0
205,3,1686286964840,1686286965858,1686286965858,1686286965862,0
206,2,1686286964840,1686286965867,1686286965867,1686286965869,0
207,2,1686286964840,1686286965872,1686286965872,1686286965876,0
209,2,1686286964840,1686286965880,1686286965880,1686286965883,0
208,1,1686286964840,1686286965879,1686286965879,1686286965884,0
210,2,1686286964840,1686286965884,1686286965884,1686286965888,0
211,2,1686286964840,1686286965887,1686286965888,1686286965888,0
212,1,1686286964840,1686286965891,1686286965891,1686286965895,0
213,2,1686286964840,1686286965899,1686286965899,1686286965903,0
214,0,1686286964840,1686286965904,1686286965904,1686286965908,0
215,0,1686286964840,1686286965909,1686286965909,1686286965909,0
216,0,1686286964840,1686286965918,1686286965918,1686286965921,0
217,1,1686286964840,1686286965923,1686286965923,1686286965923,0
