Customer,Cashier,Created,ArrivedQueue,ArrivedCashier,Left,PeopleBefore
0,2,1686286967259,1686286967266,1686286967266,1686286967269,0
1,3,1686286967259,1686286967275,1686286967275,1686286967280,0
2,1,1686286967259,1686286967280,1686286967280,1686286967284,0
3,3,1686286967259,1686286967284,1686286967284,1686286967289,0
5,3,1686286967259,1686286967287,1686286967289,1686286967289,0
7,0,1686286967259,1686286967287,1686286967287,1686286967289,0
8,0,1686286967259,1686286967288,1686286967289,1686286967290,0
6,2,1686286967259,1686286967287,1686286967287,1686286967290,0
4,1,1686286967259,1686286967287,1686286967287,1686286967292,0
9,2,1686286967259,1686286967292,1686286967292,1686286967293,0
10,1,1686286967259,1686286967297,1686286967297,1686286967299,0
11,1,1686286967259,1686286967300,1686286967300,1686286967304,0
12,0,1686286967259,1686286967304,1686286967304,1686286967308,0
13,3,1686286967259,1686286967308,1686286967308,1686286967312,0
14,1,1686286967259,1686286967314,1686286967314,1686286967315,0
15,0,1686286967259,1686286967319,1686286967319,1686286967324,0
16,3,1686286967259,1686286967325,1686286967325,1686286967330,0
17,1,1686286967259,1686286967334,1686286967334,1686286967334,0
18,3,1686286967259,1686286967334,1686286967334,1686286967338,0
19,0,1686286967259,1686286967342,1686286967342,1686286967346,0
20,2,1686286967259,1686286967346,1686286967346,1686286967348,0
21,2,1686286967259,1686286967353,1686286967353,1686286967355,0
22,2,1686286967259,1686286967360,1686286967360,1686286967361,0
23,1,1686286967259,1686286967361,1686286967361,1686286967362,0
24,1,1686286967259,1686286967361,1686286967362,1686286967367,0
25,3,1686286967259,1686286967370,1686286967370,1686286967375,0
28,3,1686286967259,1686286967376,1686286967376,1686286967376,0
27,0,1686286967259,1686286967375,1686286967375,1686286967378,0
26,2,1686286967259,1686286967374,1686286967374,1686286967379,0
29,0,1686286967259,1686286967385,1686286967385,1686286967390,0
30,1,1686286967259,1686286967391,1686286967391,1686286967392,0
31,3,1686286967259,1686286967393,1686286967393,1686286967399,0
32,2,1686286967259,1686286967399,1686286967399,1686286967401,0
33,1,1686286967259,1686286967407,1686286967407,1686286967408,0
34,1,1686286967259,1686286967407,1686286967408,1686286967408,0
35,0,1686286967259,1686286967410,1686286967410,1686286967413,0
36,2,1686286967259,1686286967420,1686286967420,1686286967424,0
37,1,1686286967259,1686286967429,1686286967429,1686286967429,0
38,3,1686286967259,1686286967438,1686286967438,1686286967442,0
39,2,1686286967259,1686286967447,1686286967447,1686286967449,0
40,2,1686286967259,1686286967448,1686286967449,1686286967450,0
41,0,1686286967259,1686286967458,1686286967458,1686286967462,0
42,1,1686286967259,1686286967467,1686286967467,1686286967470,0
43,3,1686286967259,1686286967470,1686286967470,1686286967473,0
44,3,1686286967259,1686286967475,1686286967475,1686286967478,0
45,1,1686286967259,1686286967478,1686286967478,1686286967479,0
46,1,1686286967259,1686286967480,1686286967480,1686286967485,0
47,1,1686286967259,1686286967486,1686286967486,1686286967491,0
48,1,1686286967259,1686286967496,1686286967496,1686286967496,0
49,2,1686286967259,1686286967498,1686286967498,1686286967498,0
50,3,1686286967259,1686286967504,1686286967504,1686286967507,0
51,3,1686286967259,1686286967514,1686286967514,1686286967515,0
52,1,1686286967259,1686286967517,1686286967517,1686286967519,0
53,1,1686286967259,1686286967519,1686286967519,1686286967519,0
54,0,1686286967259,1686286967527,1686286967527,1686286967529,0
55,0,1686286967259,1686286967535,1686286967535,1686286967535,0
56,1,1686286967259,1686286967545,1686286967545,1686286967546,0
57,3,1686286967259,1686286967545,1686286967545,1686286967549,0
59,2,1686286967259,1686286967547,1686286967547,1686286967550,0
58,1,1686286967259,1686286967546,1686286967546,1686286967551,0
60,2,1686286967259,1686286967549,1686286967550,1686286967552,0
61,3,1686286967259,1686286967557,1686286967557,1686286967558,0
62,2,1686286967259,1686286967562,1686286967562,1686286967563,0
63,0,1686286967259,1686286967564,1686286967564,1686286967569,0
64,3,1686286967259,1686286967570,1686286967570,1686286967570,0
65,3,1686286967259,1686286967580,1686286967580,1686286967584,0
66,0,1686286967259,1686286967587,1686286967587,1686286967592,0
67,3,1686286967259,1686286967594,1686286967594,1686286967596,0
68,2,1686286967259,1686286967603,1686286967603,1686286967607,0
69,2,1686286967259,1686286967608,1686286967609,1686286967611,0
70,2,1686286967259,1686286967610,1686286967611,1686286967611,0
71,0,1686286967259,1686286967611,1686286967611,1686286967615,0
72,3,1686286967259,1686286967619,1686286967619,1686286967619,0
73,2,1686286967259,1686286967625,1686286967625,1686286967626,0
74,2,1686286967259,1686286967629,1686286967629,1686286967633,0
78,0,1686286967259,1686286967633,1686286967633,1686286967634,0
75,1,1686286967259,1686286967630,1686286967630,1686286967635,0
76,3,1686286967259,1686286967632,1686286967633,1686286967637,0
77,3,1686286967259,1686286967633,1686286967637,1686286967638,0
79,1,1686286967259,1686286967640,1686286967640,1686286967644,0
80,1,1686286967259,1686286967648,1686286967648,1686286967648,0
81,2,1686286967259,1686286967655,1686286967655,1686286967656,0
82,1,1686286967259,1686286967655,1686286967655,1686286967659,0
83,2,1686286967259,1686286967660,1686286967660,1686286967662,0
84,2,1686286967259,1686286967660,1686286967662,1686286967666,0
85,1,1686286967259,1686286967667,1686286967667,1686286967670,0
86,1,1686286967259,1686286967674,1686286967674,1686286967675,0
87,3,1686286967259,1686286967684,1686286967684,1686286967688,0
88,2,1686286967259,1686286967692,1686286967692,1686286967697,0
89,2,1686286967259,1686286967702,1686286967702,1686286967705,0
91,0,1686286967259,1686286967705,1686286967705,1686286967709,0
90,2,1686286967259,1686286967704,1686286967705,1686286967709,0
92,3,1686286967259,1686286967712,1686286967712,1686286967715,0
93,3,1686286967259,1686286967718,1686286967718,1686286967723,0
95,0,1686286967259,1686286967724,1686286967724,1686286967725,0
96,1,1686286967259,1686286967724,1686286967724,1686286967727,0
94,3,1686286967259,1686286967722,1686286967723,1686286967727,0
98,0,1686286967259,1686286967728,1686286967728,1686286967730,0
97,3,1686286967259,1686286967726,1686286967727,1686286967730,0
99,2,1686286967259,1686286967738,1686286967738,1686286967739,0
100,0,1686286967259,1686286967740,1686286967740,1686286967743,0
101,1,1686286967259,1686286967742,1686286967742,1686286967747,0
102,3,1686286967259,1686286967752,1686286967752,1686286967755,0
103,0,1686286967259,1686286967756,1686286967756,1686286967756,0
104,0,1686286967259,1686286967758,1686286967758,1686286967760,0
105,0,1686286967259,1686286967761,1686286967761,1686286967765,0
106,2,1686286967259,1686286967765,1686286967765,1686286967768,0
107,3,1686286967259,1686286967770,1686286967770,1686286967770,0
108,3,1686286967259,1686286967777,1686286967777,1686286967777,0
109,1,1686286967259,1686286967786,1686286967786,1686286967791,0
110,3,1686286967259,1686286967789,1686286967789,1686286967795,0
111,2,1686286967259,1686286967795,1686286967795,1686286967795,0
112,0,1686286967259,1686286967802,1686286967802,1686286967807,0
