Customer,Cashier,Created,ArrivedQueue,ArrivedCashier,Left,PeopleBefore
0,2,1686272231661,1686272231668,1686272231668,1686272231671,0
1,3,1686272231661,1686272231672,1686272231672,1686272231673,0
2,1,1686272231661,1686272231681,1686272231681,1686272231686,0
3,3,1686272231661,1686272231683,1686272231683,1686272231688,0
4,3,1686272231661,1686272231688,1686272231688,1686272231691,0
5,0,1686272231661,1686272231690,1686272231690,1686272231691,0
7,3,1686272231661,1686272231694,1686272231694,1686272231694,0
9,0,1686272231661,1686272231696,1686272231696,1686272231696,0
6,1,1686272231661,1686272231694,1686272231694,1686272231699,0
8,1,1686272231661,1686272231695,1686272231699,1686272231699,0
10,2,1686272231661,1686272231698,1686272231698,1686272231699,0
11,0,1686272231661,1686272231700,1686272231700,1686272231701,0
12,2,1686272231661,1686272231706,1686272231706,1686272231710,0
13,1,1686272231661,1686272231707,1686272231707,1686272231710,0
14,1,1686272231661,1686272231714,1686272231714,1686272231716,0
15,2,1686272231661,1686272231722,1686272231722,1686272231723,0
16,2,1686272231661,1686272231728,1686272231728,1686272231731,0
17,0,1686272231661,1686272231736,1686272231736,1686272231740,0
18,1,1686272231661,1686272231744,1686272231744,1686272231747,0
19,1,1686272231661,1686272231746,1686272231747,1686272231752,0
20,0,1686272231661,1686272231754,1686272231754,1686272231760,0
21,2,1686272231661,1686272231758,1686272231758,1686272231761,0
22,2,1686272231661,1686272231765,1686272231765,1686272231765,0
23,1,1686272231661,1686272231765,1686272231765,1686272231766,0
24,2,1686272231661,1686272231769,1686272231769,1686272231773,0
25,3,1686272231661,1686272231771,1686272231771,1686272231774,0
26,0,1686272231661,1686272231777,1686272231777,1686272231779,0
27,0,1686272231661,1686272231784,1686272231784,1686272231788,0
28,1,1686272231661,1686272231788,1686272231788,1686272231792,0
30,3,1686272231661,1686272231796,1686272231796,1686272231796,0
29,1,1686272231661,1686272231796,1686272231796,1686272231796,0
31,3,1686272231661,1686272231801,1686272231801,1686272231807,0
32,3,1686272231661,1686272231811,1686272231811,1686272231814,0
33,1,1686272231661,1686272231817,1686272231817,1686272231820,0
34,3,1686272231661,1686272231820,1686272231820,1686272231820,0
35,1,1686272231661,1686272231822,1686272231822,1686272231826,0
36,2,1686272231661,1686272231826,1686272231826,1686272231828,0
37,2,1686272231661,1686272231826,1686272231828,1686272231828,0
39,3,1686272231661,1686272231827,1686272231827,1686272231829,0
38,0,1686272231661,1686272231827,1686272231827,1686272231833,0
40,0,1686272231661,1686272231836,1686272231836,1686272231837,0
41,1,1686272231661,1686272231837,1686272231837,1686272231841,0
42,3,1686272231661,1686272231846,1686272231846,1686272231846,0
43,2,1686272231661,1686272231851,1686272231851,1686272231851,0
44,3,1686272231661,1686272231853,1686272231853,1686272231853,0
45,2,1686272231661,1686272231860,1686272231860,1686272231864,0
46,1,1686272231661,1686272231866,1686272231866,1686272231868,0
47,1,1686272231661,1686272231876,1686272231876,1686272231882,0
48,1,1686272231661,1686272231882,1686272231882,1686272231888,0
51,3,1686272231661,1686272231893,1686272231893,1686272231893,0
49,1,1686272231661,1686272231889,1686272231889,1686272231893,0
50,1,1686272231661,1686272231889,1686272231893,1686272231896,0
52,0,1686272231661,1686272231902,1686272231902,1686272231902,0
53,3,1686272231661,1686272231909,1686272231909,1686272231911,0
54,3,1686272231661,1686272231916,1686272231916,1686272231917,0
55,1,1686272231661,1686272231923,1686272231923,1686272231924,0
57,3,1686272231661,1686272231931,1686272231931,1686272231931,0
56,1,1686272231661,1686272231929,1686272231929,1686272231933,0
58,3,1686272231661,1686272231938,1686272231938,1686272231941,0
59,1,1686272231661,1686272231942,1686272231942,1686272231943,0
60,1,1686272231661,1686272231943,1686272231943,1686272231946,0
61,2,1686272231661,1686272231947,1686272231947,1686272231953,0
62,1,1686272231661,1686272231955,1686272231955,1686272231961,0
63,3,1686272231661,1686272231961,1686272231961,1686272231964,0
64,0,1686272231661,1686272231964,1686272231964,1686272231970,0
65,3,1686272231661,1686272231973,1686272231973,1686272231973,0
66,2,1686272231661,1686272231978,1686272231978,1686272231982,0
67,1,1686272231661,1686272231982,1686272231982,1686272231982,0
68,1,1686272231661,1686272231984,1686272231984,1686272231985,0
69,3,1686272231661,1686272231984,1686272231984,1686272231988,0
72,2,1686272231661,1686272231989,1686272231989,1686272231991,0
70,1,1686272231661,1686272231987,1686272231987,1686272231992,0
73,2,1686272231661,1686272231991,1686272231991,1686272231994,0
71,1,1686272231661,1686272231988,1686272231992,1686272231994,0
74,0,1686272231661,1686272232000,1686272232000,1686272232000,0
76,2,1686272231661,1686272232012,1686272232012,1686272232013,0
75,1,1686272231661,1686272232009,1686272232009,1686272232013,0
77,2,1686272231661,1686272232015,1686272232015,1686272232015,0
78,0,1686272231661,1686272232021,1686272232021,1686272232024,0
79,3,1686272231661,1686272232031,1686272232031,1686272232031,0
80,2,1686272231661,1686272232033,1686272232033,1686272232037,0
81,2,1686272231661,1686272232034,1686272232037,1686272232037,0
82,1,1686272231661,1686272232041,1686272232041,1686272232042,0
83,0,1686272231661,1686272232041,1686272232041,1686272232043,0
84,0,1686272231661,1686272232044,1686272232044,1686272232049,0
86,3,1686272231661,1686272232058,1686272232058,1686272232058,0
85,2,1686272231661,1686272232054,1686272232054,1686272232059,0
87,1,1686272231661,1686272232058,1686272232058,1686272232063,0
89,3,1686272231661,1686272232064,1686272232064,1686272232067,0
88,1,1686272231661,1686272232064,1686272232064,1686272232068,0
90,1,1686272231661,1686272232067,1686272232068,1686272232070,0
91,3,1686272231661,1686272232072,1686272232072,1686272232072,0
92,3,1686272231661,1686272232082,1686272232082,1686272232083,0
93,2,1686272231661,1686272232088,1686272232088,1686272232092,0
96,0,1686272231661,1686272232092,1686272232092,1686272232092,0
95,3,1686272231661,1686272232088,1686272232088,1686272232093,0
94,2,1686272231661,1686272232088,1686272232092,1686272232094,0
97,0,1686272231661,1686272232096,1686272232096,1686272232099,0
98,3,1686272231661,1686272232101,1686272232101,1686272232104,0
99,3,1686272231661,1686272232108,1686272232108,1686272232112,0
100,3,1686272231661,1686272232117,1686272232117,1686272232121,0
101,3,1686272231661,1686272232124,1686272232124,1686272232125,0
102,2,1686272231661,1686272232128,1686272232128,1686272232128,0
104,3,1686272231661,1686272232134,1686272232134,1686272232138,0
103,1,1686272231661,1686272232134,1686272232134,1686272232139,0
105,0,1686272231661,1686272232143,1686272232143,1686272232144,0
106,1,1686272231661,1686272232146,1686272232146,1686272232151,0
107,3,1686272231661,1686272232147,1686272232147,1686272232152,0
108,0,1686272231661,1686272232157,1686272232157,1686272232157,0
109,0,1686272231661,1686272232164,1686272232164,1686272232166,0
110,1,1686272231661,1686272232164,1686272232164,1686272232169,0
111,1,1686272231661,1686272232165,1686272232169,1686272232169,0
112,3,1686272231661,1686272232175,1686272232175,1686272232176,0
113,1,1686272231661,1686272232183,1686272232183,1686272232183,0
114,1,1686272231661,1686272232186,1686272232186,1686272232187,0
