Customer,Cashier,Created,ArrivedQueue,ArrivedCashier,Left,PeopleBefore
0,0,1686267300057,1686267300063,1686267300063,1686267300064,0
1,0,1686267300057,1686267300070,1686267300070,1686267300072,0
2,0,1686267300057,1686267300072,1686267300073,1686267300076,0
3,0,1686267300057,1686267300072,1686267300076,1686267300077,1
4,0,1686267300057,1686267300078,1686267300078,1686267300081,0
5,0,1686267300057,1686267300087,1686267300087,1686267300091,0
6,0,1686267300057,1686267300097,1686267300097,1686267300099,0
7,0,1686267300057,1686267300101,1686267300101,1686267300104,0
8,0,1686267300057,1686267300107,1686267300107,1686267300108,0
9,0,1686267300057,1686267300110,1686267300110,1686267300110,0
10,0,1686267300057,1686267300120,1686267300120,1686267300125,0
11,0,1686267300057,1686267300129,1686267300129,1686267300135,0
12,0,1686267300057,1686267300135,1686267300135,1686267300135,0
13,0,1686267300057,1686267300144,1686267300144,1686267300144,0
14,0,1686267300057,1686267300152,1686267300152,1686267300154,0
15,0,1686267300057,1686267300154,1686267300154,1686267300160,0
16,0,1686267300057,1686267300155,1686267300160,1686267300165,0
17,0,1686267300057,1686267300162,1686267300165,1686267300165,0
18,0,1686267300057,1686267300171,1686267300171,1686267300175,0
19,0,1686267300057,1686267300179,1686267300179,1686267300182,0
20,0,1686267300057,1686267300181,1686267300182,1686267300185,0
21,0,1686267300057,1686267300185,1686267300186,1686267300189,0
22,0,1686267300057,1686267300191,1686267300191,1686267300191,0
23,0,1686267300057,1686267300197,1686267300198,1686267300200,0
24,0,1686267300057,1686267300201,1686267300201,1686267300206,0
25,0,1686267300057,1686267300207,1686267300207,1686267300210,0
26,0,1686267300057,1686267300211,1686267300211,1686267300213,0
27,0,1686267300057,1686267300221,1686267300221,1686267300224,0
28,0,1686267300057,1686267300221,1686267300224,1686267300225,0
29,0,1686267300057,1686267300226,1686267300226,1686267300226,0
30,0,1686267300057,1686267300227,1686267300227,1686267300231,0
31,0,1686267300057,1686267300230,1686267300231,1686267300236,0
32,0,1686267300057,1686267300239,1686267300239,1686267300240,0
33,0,1686267300057,1686267300240,1686267300240,1686267300240,0
34,0,1686267300057,1686267300246,1686267300246,1686267300246,0
35,0,1686267300057,1686267300252,1686267300252,1686267300256,0
36,0,1686267300057,1686267300252,1686267300256,1686267300256,0
37,0,1686267300057,1686267300259,1686267300259,1686267300264,0
38,0,1686267300057,1686267300261,1686267300264,1686267300265,0
39,0,1686267300057,1686267300270,1686267300270,1686267300270,0
40,0,1686267300057,1686267300271,1686267300271,1686267300276,0
41,0,1686267300057,1686267300278,1686267300278,1686267300283,0
42,0,1686267300057,1686267300284,1686267300284,1686267300288,0
43,0,1686267300057,1686267300291,1686267300291,1686267300293,0
44,0,1686267300057,1686267300297,1686267300297,1686267300297,0
45,0,1686267300057,1686267300307,1686267300307,1686267300310,0
46,0,1686267300057,1686267300311,1686267300311,1686267300311,0
47,0,1686267300057,1686267300313,1686267300313,1686267300318,0
48,0,1686267300057,1686267300313,1686267300318,1686267300321,0
49,0,1686267300057,1686267300322,1686267300322,1686267300328,0
50,0,1686267300057,1686267300328,1686267300328,1686267300333,0
51,0,1686267300057,1686267300330,1686267300333,1686267300338,0
52,0,1686267300057,1686267300338,1686267300338,1686267300344,0
53,0,1686267300057,1686267300343,1686267300344,1686267300349,0
54,0,1686267300057,1686267300347,1686267300349,1686267300350,0
55,0,1686267300057,1686267300356,1686267300356,1686267300358,0
56,0,1686267300057,1686267300362,1686267300362,1686267300367,0
57,0,1686267300057,1686267300362,1686267300367,1686267300371,0
58,0,1686267300057,1686267300370,1686267300371,1686267300374,0
59,0,1686267300057,1686267300376,1686267300376,1686267300378,0
60,0,1686267300057,1686267300381,1686267300381,1686267300381,0
61,0,1686267300057,1686267300384,1686267300384,1686267300390,0
62,0,1686267300057,1686267300390,1686267300390,1686267300394,0
63,0,1686267300057,1686267300400,1686267300400,1686267300401,0
64,0,1686267300057,1686267300400,1686267300401,1686267300404,0
65,0,1686267300057,1686267300404,1686267300405,1686267300409,0
66,0,1686267300057,1686267300413,1686267300413,1686267300414,0
67,0,1686267300057,1686267300416,1686267300416,1686267300419,0
68,0,1686267300057,1686267300426,1686267300426,1686267300431,0
69,0,1686267300057,1686267300431,1686267300431,1686267300431,0
70,0,1686267300057,1686267300431,1686267300431,1686267300433,1
71,0,1686267300057,1686267300433,1686267300433,1686267300437,0
72,0,1686267300057,1686267300433,1686267300437,1686267300442,1
73,0,1686267300057,1686267300435,1686267300442,1686267300443,1
74,0,1686267300057,1686267300442,1686267300443,1686267300444,0
75,0,1686267300057,1686267300449,1686267300449,1686267300452,0
76,0,1686267300057,1686267300459,1686267300459,1686267300462,0
77,0,1686267300057,1686267300459,1686267300462,1686267300464,0
78,0,1686267300057,1686267300463,1686267300464,1686267300469,0
79,0,1686267300057,1686267300467,1686267300469,1686267300471,0
80,0,1686267300057,1686267300467,1686267300471,1686267300471,1
81,0,1686267300057,1686267300471,1686267300471,1686267300473,0
82,0,1686267300057,1686267300479,1686267300479,1686267300483,0
83,0,1686267300057,1686267300483,1686267300483,1686267300488,0
84,0,1686267300057,1686267300488,1686267300488,1686267300490,0
85,0,1686267300057,1686267300495,1686267300495,1686267300500,0
86,0,1686267300057,1686267300501,1686267300501,1686267300505,0
87,0,1686267300057,1686267300502,1686267300505,1686267300507,0
88,0,1686267300057,1686267300502,1686267300507,1686267300511,1
89,0,1686267300057,1686267300503,1686267300511,1686267300514,2
90,0,1686267300057,1686267300511,1686267300514,1686267300519,0
91,0,1686267300057,1686267300517,1686267300519,1686267300524,0
92,0,1686267300057,1686267300525,1686267300525,1686267300529,0
93,0,1686267300057,1686267300534,1686267300534,1686267300540,0
94,0,1686267300057,1686267300543,1686267300543,1686267300548,0
95,0,1686267300057,1686267300547,1686267300548,1686267300550,0
96,0,1686267300057,1686267300551,1686267300551,1686267300552,0
97,0,1686267300057,1686267300557,1686267300557,1686267300557,0
98,0,1686267300057,1686267300563,1686267300563,1686267300568,0
99,0,1686267300057,1686267300563,1686267300568,1686267300569,0
100,0,1686267300057,1686267300571,1686267300571,1686267300573,0
101,0,1686267300057,1686267300576,1686267300576,1686267300576,0
102,0,1686267300057,1686267300576,1686267300576,1686267300581,0
103,0,1686267300057,1686267300576,1686267300581,1686267300582,1
104,0,1686267300057,1686267300579,1686267300582,1686267300586,1
105,0,1686267300057,1686267300586,1686267300586,1686267300589,0
106,0,1686267300057,1686267300588,1686267300589,1686267300591,0
107,0,1686267300057,1686267300589,1686267300591,1686267300591,0
108,0,1686267300057,1686267300595,1686267300595,1686267300595,0
109,0,1686267300057,1686267300605,1686267300605,1686267300610,0
110,0,1686267300057,1686267300614,1686267300614,1686267300614,0
111,0,1686267300057,1686267300623,1686267300623,1686267300628,0
112,0,1686267300057,1686267300629,1686267300629,1686267300632,0
113,0,1686267300057,1686267300636,1686267300636,1686267300639,0
114,0,1686267300057,1686267300645,1686267300645,1686267300649,0
115,0,1686267300057,1686267300648,1686267300649,1686267300651,0
116,0,1686267300057,1686267300651,1686267300651,1686267300653,0
117,0,1686267300057,1686267300652,1686267300653,1686267300656,0
118,0,1686267300057,1686267300659,1686267300659,1686267300664,0
119,0,1686267300057,1686267300659,1686267300664,1686267300667,0
120,0,1686267300057,1686267300665,1686267300667,1686267300672,0
121,0,1686267300057,1686267300669,1686267300672,1686267300672,0
122,0,1686267300057,1686267300675,1686267300675,1686267300680,0
123,0,1686267300057,1686267300676,1686267300680,1686267300682,0
124,0,1686267300057,1686267300678,1686267300682,1686267300685,1
125,0,1686267300057,1686267300678,1686267300685,1686267300686,2
126,0,1686267300057,1686267300684,1686267300686,1686267300691,1
127,0,1686267300057,1686267300691,1686267300691,1686267300692,0
128,0,1686267300057,1686267300700,1686267300700,1686267300702,0
129,0,1686267300057,1686267300704,1686267300704,1686267300705,0
130,0,1686267300057,1686267300704,1686267300705,1686267300707,0
131,0,1686267300057,1686267300712,1686267300712,1686267300714,0
132,0,1686267300057,1686267300712,1686267300714,1686267300718,0
133,0,1686267300057,1686267300712,1686267300718,1686267300722,1
134,0,1686267300057,1686267300718,1686267300722,1686267300725,0
135,0,1686267300057,1686267300719,1686267300725,1686267300725,1
136,0,1686267300057,1686267300724,1686267300725,1686267300731,1
137,0,1686267300057,1686267300732,1686267300733,1686267300733,0
138,0,1686267300057,1686267300737,1686267300737,1686267300741,0
139,0,1686267300057,1686267300739,1686267300741,1686267300746,0
140,0,1686267300057,1686267300746,1686267300746,1686267300748,0
141,0,1686267300057,1686267300746,1686267300748,1686267300753,1
142,0,1686267300057,1686267300746,1686267300753,1686267300758,2
143,0,1686267300057,1686267300751,1686267300758,1686267300758,1
144,0,1686267300057,1686267300758,1686267300758,1686267300760,1
145,0,1686267300057,1686267300760,1686267300760,1686267300761,0
146,0,1686267300057,1686267300768,1686267300768,1686267300769,0
147,0,1686267300057,1686267300769,1686267300769,1686267300773,0
148,0,1686267300057,1686267300773,1686267300773,1686267300773,0
149,0,1686267300057,1686267300779,1686267300779,1686267300781,0
150,0,1686267300057,1686267300779,1686267300781,1686267300784,0
151,0,1686267300057,1686267300784,1686267300784,1686267300786,0
152,0,1686267300057,1686267300785,1686267300786,1686267300787,0
153,0,1686267300057,1686267300791,1686267300791,1686267300792,0
154,0,1686267300057,1686267300799,1686267300799,1686267300801,0
155,0,1686267300057,1686267300801,1686267300801,1686267300801,0
156,0,1686267300057,1686267300809,1686267300809,1686267300814,0
157,0,1686267300057,1686267300814,1686267300814,1686267300817,0
158,0,1686267300057,1686267300817,1686267300817,1686267300822,0
159,0,1686267300057,1686267300825,1686267300825,1686267300830,0
160,0,1686267300057,1686267300830,1686267300830,1686267300831,0
161,0,1686267300057,1686267300838,1686267300838,1686267300843,0
162,0,1686267300057,1686267300838,1686267300843,1686267300843,0
163,0,1686267300057,1686267300844,1686267300844,1686267300849,0
164,0,1686267300057,1686267300851,1686267300851,1686267300855,0
165,0,1686267300057,1686267300855,1686267300855,1686267300856,0
166,0,1686267300057,1686267300862,1686267300862,1686267300865,0
167,0,1686267300057,1686267300868,1686267300868,1686267300868,0
168,0,1686267300057,1686267300877,1686267300877,1686267300882,0
169,0,1686267300057,1686267300882,1686267300882,1686267300886,0
170,0,1686267300057,1686267300882,1686267300886,1686267300886,0
171,0,1686267300057,1686267300889,1686267300889,1686267300890,0
172,0,1686267300057,1686267300898,1686267300898,1686267300901,0
173,0,1686267300057,1686267300900,1686267300901,1686267300903,0
174,0,1686267300057,1686267300904,1686267300904,1686267300909,0
175,0,1686267300057,1686267300908,1686267300909,1686267300914,0
176,0,1686267300057,1686267300918,1686267300918,1686267300923,0
177,0,1686267300057,1686267300923,1686267300923,1686267300928,0
178,0,1686267300057,1686267300926,1686267300928,1686267300928,0
179,0,1686267300057,1686267300929,1686267300929,1686267300934,0
180,0,1686267300057,1686267300935,1686267300935,1686267300935,0
181,0,1686267300057,1686267300935,1686267300935,1686267300939,0
182,0,1686267300057,1686267300945,1686267300945,1686267300946,0
183,0,1686267300057,1686267300946,1686267300946,1686267300949,0
184,0,1686267300057,1686267300946,1686267300949,1686267300953,1
185,0,1686267300057,1686267300946,1686267300953,1686267300955,2
186,0,1686267300057,1686267300947,1686267300955,1686267300960,2
187,0,1686267300057,1686267300950,1686267300960,1686267300964,2
188,0,1686267300057,1686267300953,1686267300964,1686267300965,2
189,0,1686267300057,1686267300960,1686267300965,1686267300970,2
190,0,1686267300057,1686267300964,1686267300970,1686267300972,1
191,0,1686267300057,1686267300972,1686267300972,1686267300977,0
192,0,1686267300057,1686267300973,1686267300977,1686267300980,0
193,0,1686267300057,1686267300982,1686267300982,1686267300985,0
194,0,1686267300057,1686267300989,1686267300989,1686267300993,0
195,0,1686267300057,1686267300997,1686267300997,1686267300999,0
196,0,1686267300057,1686267301004,1686267301004,1686267301005,0
197,0,1686267300057,1686267301026,1686267301026,1686267301029,0
198,0,1686267300057,1686267301026,1686267301029,1686267301033,0
199,0,1686267300057,1686267301035,1686267301035,1686267301038,0
200,0,1686267300057,1686267301037,1686267301038,1686267301041,0
201,0,1686267300057,1686267301040,1686267301041,1686267301047,0
202,0,1686267300057,1686267301050,1686267301050,1686267301050,0
203,0,1686267300057,1686267301057,1686267301057,1686267301062,0
204,0,1686267300057,1686267301063,1686267301063,1686267301065,0
205,0,1686267300057,1686267301069,1686267301069,1686267301073,0
206,0,1686267300057,1686267301075,1686267301075,1686267301075,0
