Customer,Cashier,Created,ArrivedQueue,ArrivedCashier,Left,PeopleBefore
22,7,1686213733526,1686213733551,1686213733551,1686213733554,0
2,3,1686213733526,1686213733530,1686213733530,1686213733571,0
8,4,1686213733526,1686213733531,1686213733531,1686213733575,0
0,0,1686213733526,1686213733528,1686213733528,1686213733582,0
17,6,1686213733526,1686213733538,1686213733538,1686213733593,0
27,9,1686213733526,1686213733561,1686213733561,1686213733598,0
25,8,1686213733526,1686213733555,1686213733555,1686213733599,0
6,1,1686213733526,1686213733530,1686213733530,1686213733602,0
28,9,1686213733526,1686213733562,1686213733598,1686213733603,0
13,5,1686213733526,1686213733532,1686213733532,1686213733604,0
1,2,1686213733526,1686213733528,1686213733528,1686213733613,0
18,6,1686213733526,1686213733542,1686213733593,1686213733616,0
3,3,1686213733526,1686213733530,1686213733571,1686213733617,0
4,2,1686213733526,1686213733530,1686213733613,1686213733619,0
23,7,1686213733526,1686213733553,1686213733554,1686213733623,0
14,5,1686213733526,1686213733533,1686213733605,1686213733628,0
15,2,1686213733526,1686213733535,1686213733619,1686213733639,1
11,4,1686213733526,1686213733531,1686213733575,1686213733643,1
24,7,1686213733526,1686213733554,1686213733623,1686213733648,1
26,8,1686213733526,1686213733557,1686213733599,1686213733648,0
30,8,1686213733526,1686213733564,1686213733649,1686213733650,1
16,4,1686213733526,1686213733536,1686213733643,1686213733657,1
5,0,1686213733526,1686213733530,1686213733582,1686213733658,0
31,9,1686213733526,1686213733567,1686213733603,1686213733666,1
7,1,1686213733526,1686213733531,1686213733602,1686213733669,0
32,8,1686213733526,1686213733570,1686213733650,1686213733673,2
45,8,1686213733526,1686213733600,1686213733673,1686213733675,2
19,5,1686213733526,1686213733545,1686213733628,1686213733681,1
12,1,1686213733526,1686213733532,1686213733669,1686213733682,1
9,0,1686213733526,1686213733531,1686213733658,1686213733685,1
20,6,1686213733526,1686213733548,1686213733616,1686213733686,1
34,9,1686213733526,1686213733573,1686213733666,1686213733697,2
35,2,1686213733526,1686213733574,1686213733639,1686213733699,2
63,8,1686213733526,1686213733626,1686213733675,1686213733702,3
10,3,1686213733526,1686213733531,1686213733617,1686213733703,1
46,9,1686213733526,1686213733601,1686213733697,1686213733710,2
38,0,1686213733526,1686213733583,1686213733685,1686213733717,1
39,0,1686213733526,1686213733587,1686213733717,1686213733722,2
42,5,1686213733526,1686213733591,1686213733681,1686213733729,2
33,3,1686213733526,1686213733571,1686213733703,1686213733738,2
50,9,1686213733526,1686213733609,1686213733710,1686213733739,2
29,7,1686213733526,1686213733563,1686213733648,1686213733743,1
41,3,1686213733526,1686213733591,1686213733738,1686213733745,2
43,7,1686213733526,1686213733593,1686213733743,1686213733747,2
36,4,1686213733526,1686213733578,1686213733657,1686213733754,1
37,4,1686213733526,1686213733580,1686213733754,1686213733754,2
69,8,1686213733526,1686213733643,1686213733703,1686213733760,4
47,3,1686213733526,1686213733602,1686213733745,1686213733760,3
21,1,1686213733526,1686213733549,1686213733682,1686213733761,2
58,3,1686213733526,1686213733620,1686213733760,1686213733763,3
48,1,1686213733526,1686213733603,1686213733761,1686213733774,2
40,6,1686213733526,1686213733588,1686213733686,1686213733776,2
65,9,1686213733526,1686213733633,1686213733739,1686213733780,3
77,9,1686213733526,1686213733656,1686213733781,1686213733793,4
52,0,1686213733526,1686213733611,1686213733722,1686213733793,3
57,4,1686213733526,1686213733618,1686213733754,1686213733796,3
53,2,1686213733526,1686213733613,1686213733699,1686213733798,2
66,3,1686213733526,1686213733635,1686213733763,1686213733798,4
44,6,1686213733526,1686213733597,1686213733776,1686213733801,2
55,7,1686213733526,1686213733618,1686213733747,1686213733803,3
49,5,1686213733526,1686213733606,1686213733729,1686213733811,2
60,5,1686213733526,1686213733623,1686213733812,1686213733814,3
56,2,1686213733526,1686213733618,1686213733798,1686213733821,3
54,6,1686213733526,1686213733616,1686213733802,1686213733838,2
96,3,1686213733526,1686213733685,1686213733799,1686213733840,5
103,3,1686213733526,1686213733697,1686213733840,1686213733848,6
51,1,1686213733526,1686213733610,1686213733774,1686213733848,3
75,8,1686213733526,1686213733651,1686213733760,1686213733857,3
72,0,1686213733526,1686213733646,1686213733793,1686213733872,4
70,4,1686213733526,1686213733646,1686213733797,1686213733874,3
82,8,1686213733526,1686213733666,1686213733857,1686213733879,4
85,9,1686213733526,1686213733668,1686213733793,1686213733880,4
79,0,1686213733526,1686213733660,1686213733872,1686213733881,4
61,6,1686213733526,1686213733623,1686213733838,1686213733882,3
62,7,1686213733526,1686213733625,1686213733803,1686213733885,3
113,3,1686213733526,1686213733707,1686213733848,1686213733885,6
64,5,1686213733526,1686213733630,1686213733814,1686213733890,3
118,3,1686213733526,1686213733717,1686213733885,1686213733894,7
76,4,1686213733526,1686213733653,1686213733874,1686213733897,4
67,5,1686213733526,1686213733639,1686213733890,1686213733906,4
90,9,1686213733526,1686213733674,1686213733880,1686213733911,5
59,2,1686213733526,1686213733622,1686213733821,1686213733914,3
133,3,1686213733526,1686213733738,1686213733894,1686213733917,7
86,0,1686213733526,1686213733669,1686213733881,1686213733921,5
88,5,1686213733526,1686213733673,1686213733907,1686213733923,5
89,8,1686213733526,1686213733673,1686213733879,1686213733928,5
98,5,1686213733526,1686213733690,1686213733923,1686213733930,5
105,9,1686213733526,1686213733698,1686213733911,1686213733933,5
68,2,1686213733526,1686213733640,1686213733914,1686213733934,3
71,7,1686213733526,1686213733646,1686213733885,1686213733939,4
136,3,1686213733526,1686213733743,1686213733918,1686213733943,8
73,1,1686213733526,1686213733647,1686213733848,1686213733946,4
80,7,1686213733526,1686213733662,1686213733939,1686213733951,4
83,7,1686213733526,1686213733666,1686213733951,1686213733956,5
81,6,1686213733526,1686213733665,1686213733882,1686213733958,4
91,8,1686213733526,1686213733677,1686213733929,1686213733959,4
87,1,1686213733526,1686213733670,1686213733946,1686213733962,4
