Customer,Cashier,Created,ArrivedQueue,ArrivedCashier,Left,PeopleBefore
2,2,1686213794689,1686213794693,1686213794693,1686213794699,0
0,3,1686213794689,1686213794690,1686213794690,1686213794719,0
18,7,1686213794689,1686213794726,1686213794726,1686213794743,0
1,0,1686213794689,1686213794693,1686213794693,1686213794751,0
9,4,1686213794689,1686213794707,1686213794707,1686213794774,0
3,2,1686213794689,1686213794694,1686213794699,1686213794775,0
6,0,1686213794689,1686213794701,1686213794751,1686213794785,0
22,9,1686213794689,1686213794733,1686213794733,1686213794786,0
4,1,1686213794689,1686213794696,1686213794696,1686213794788,0
13,6,1686213794689,1686213794717,1686213794717,1686213794792,0
8,3,1686213794689,1686213794706,1686213794719,1686213794795,0
20,8,1686213794689,1686213794731,1686213794731,1686213794795,0
16,3,1686213794689,1686213794722,1686213794795,1686213794802,0
21,8,1686213794689,1686213794733,1686213794795,1686213794808,0
12,5,1686213794689,1686213794717,1686213794717,1686213794811,0
27,0,1686213794689,1686213794741,1686213794785,1686213794813,1
36,0,1686213794689,1686213794754,1686213794813,1686213794818,1
19,7,1686213794689,1686213794730,1686213794743,1686213794820,0
15,6,1686213794689,1686213794722,1686213794793,1686213794822,0
23,9,1686213794689,1686213794735,1686213794786,1686213794828,0
32,8,1686213794689,1686213794745,1686213794808,1686213794831,1
25,7,1686213794689,1686213794739,1686213794820,1686213794835,1
10,4,1686213794689,1686213794710,1686213794774,1686213794837,0
11,4,1686213794689,1686213794714,1686213794837,1686213794844,1
24,9,1686213794689,1686213794738,1686213794828,1686213794846,1
28,6,1686213794689,1686213794741,1686213794822,1686213794849,1
40,4,1686213794689,1686213794759,1686213794844,1686213794857,2
7,2,1686213794689,1686213794703,1686213794775,1686213794859,0
5,1,1686213794689,1686213794699,1686213794788,1686213794865,0
37,0,1686213794689,1686213794755,1686213794818,1686213794869,2
17,2,1686213794689,1686213794723,1686213794859,1686213794869,1
33,9,1686213794689,1686213794748,1686213794846,1686213794873,2
31,7,1686213794689,1686213794745,1686213794835,1686213794882,1
51,4,1686213794689,1686213794773,1686213794857,1686213794882,3
39,2,1686213794689,1686213794757,1686213794870,1686213794889,2
26,3,1686213794689,1686213794740,1686213794802,1686213794890,1
14,5,1686213794689,1686213794719,1686213794812,1686213794904,0
44,9,1686213794689,1686213794763,1686213794873,1686213794909,3
35,6,1686213794689,1686213794750,1686213794849,1686213794910,2
43,8,1686213794689,1686213794762,1686213794832,1686213794927,2
53,4,1686213794689,1686213794775,1686213794883,1686213794930,3
73,4,1686213794689,1686213794817,1686213794930,1686213794933,4
47,0,1686213794689,1686213794768,1686213794869,1686213794935,3
86,4,1686213794689,1686213794839,1686213794933,1686213794935,4
55,6,1686213794689,1686213794781,1686213794910,1686213794938,3
29,1,1686213794689,1686213794742,1686213794865,1686213794939,1
50,8,1686213794689,1686213794771,1686213794927,1686213794945,3
34,3,1686213794689,1686213794748,1686213794890,1686213794947,2
58,9,1686213794689,1686213794788,1686213794909,1686213794954,3
48,3,1686213794689,1686213794770,1686213794947,1686213794956,3
30,5,1686213794689,1686213794743,1686213794904,1686213794957,1
59,9,1686213794689,1686213794789,1686213794955,1686213794958,4
42,7,1686213794689,1686213794762,1686213794882,1686213794971,2
46,2,1686213794689,1686213794768,1686213794889,1686213794972,3
61,6,1686213794689,1686213794794,1686213794938,1686213794981,3
41,5,1686213794689,1686213794762,1686213794957,1686213794993,2
88,4,1686213794689,1686213794846,1686213794935,1686213794998,4
38,1,1686213794689,1686213794757,1686213794939,1686213795000,2
62,3,1686213794689,1686213794797,1686213794956,1686213795016,3
54,2,1686213794689,1686213794777,1686213794972,1686213795017,3
63,8,1686213794689,1686213794800,1686213794945,1686213795018,3
90,4,1686213794689,1686213794848,1686213794998,1686213795025,5
60,2,1686213794689,1686213794793,1686213795017,1686213795033,4
57,0,1686213794689,1686213794786,1686213794935,1686213795033,3
67,8,1686213794689,1686213794808,1686213795018,1686213795033,4
49,7,1686213794689,1686213794771,1686213794971,1686213795034,3
80,9,1686213794689,1686213794828,1686213794958,1686213795036,4
89,9,1686213794689,1686213794847,1686213795036,1686213795041,4
68,6,1686213794689,1686213794809,1686213794982,1686213795051,4
64,3,1686213794689,1686213794804,1686213795016,1686213795059,3
52,5,1686213794689,1686213794773,1686213794993,1686213795059,3
87,2,1686213794689,1686213794842,1686213795033,1686213795066,5
75,8,1686213794689,1686213794818,1686213795033,1686213795067,4
45,1,1686213794689,1686213794766,1686213795000,1686213795076,3
65,0,1686213794689,1686213794804,1686213795033,1686213795092,4
71,0,1686213794689,1686213794816,1686213795092,1686213795103,4
79,6,1686213794689,1686213794825,1686213795051,1686213795103,4
