Customer,Cashier,Created,ArrivedQueue,ArrivedCashier,Left,PeopleBefore
1,2,1686213702232,1686213702234,1686213702234,1686213702246,0
18,5,1686213702232,1686213702270,1686213702270,1686213702274,0
0,0,1686213702232,1686213702234,1686213702234,1686213702274,0
5,1,1686213702232,1686213702241,1686213702241,1686213702294,0
19,5,1686213702232,1686213702273,1686213702274,1686213702306,0
2,3,1686213702232,1686213702234,1686213702234,1686213702318,0
7,0,1686213702232,1686213702247,1686213702274,1686213702331,0
3,2,1686213702232,1686213702236,1686213702246,1686213702335,0
23,7,1686213702232,1686213702283,1686213702283,1686213702339,0
27,9,1686213702232,1686213702293,1686213702293,1686213702339,0
6,1,1686213702232,1686213702244,1686213702294,1686213702344,0
15,4,1686213702232,1686213702266,1686213702266,1686213702349,0
24,7,1686213702232,1686213702283,1686213702339,1686213702351,1
21,6,1686213702232,1686213702276,1686213702276,1686213702352,0
4,3,1686213702232,1686213702240,1686213702318,1686213702353,0
25,8,1686213702232,1686213702286,1686213702286,1686213702366,0
26,8,1686213702232,1686213702290,1686213702366,1686213702374,0
11,1,1686213702232,1686213702257,1686213702344,1686213702381,1
9,0,1686213702232,1686213702251,1686213702331,1686213702384,1
35,7,1686213702232,1686213702312,1686213702351,1686213702384,1
8,2,1686213702232,1686213702250,1686213702335,1686213702386,0
10,3,1686213702232,1686213702254,1686213702353,1686213702386,1
20,5,1686213702232,1686213702275,1686213702306,1686213702388,0
22,6,1686213702232,1686213702279,1686213702352,1686213702399,0
30,5,1686213702232,1686213702300,1686213702388,1686213702414,1
28,9,1686213702232,1686213702295,1686213702339,1686213702419,0
12,2,1686213702232,1686213702259,1686213702386,1686213702428,1
31,8,1686213702232,1686213702303,1686213702374,1686213702429,1
34,6,1686213702232,1686213702310,1686213702399,1686213702432,1
13,1,1686213702232,1686213702261,1686213702382,1686213702432,2
16,4,1686213702232,1686213702269,1686213702349,1686213702432,0
29,0,1686213702232,1686213702296,1686213702384,1686213702449,1
45,6,1686213702232,1686213702327,1686213702432,1686213702451,2
17,4,1686213702232,1686213702269,1686213702432,1686213702455,1
32,9,1686213702232,1686213702306,1686213702419,1686213702457,1
44,7,1686213702232,1686213702324,1686213702384,1686213702472,2
37,0,1686213702232,1686213702315,1686213702449,1686213702474,2
40,3,1686213702232,1686213702318,1686213702386,1686213702480,2
36,9,1686213702232,1686213702314,1686213702457,1686213702493,2
33,5,1686213702232,1686213702310,1686213702414,1686213702501,1
41,3,1686213702232,1686213702320,1686213702480,1686213702511,2
39,8,1686213702232,1686213702316,1686213702429,1686213702512,2
14,2,1686213702232,1686213702262,1686213702428,1686213702512,2
38,1,1686213702232,1686213702316,1686213702432,1686213702513,2
50,7,1686213702232,1686213702339,1686213702472,1686213702523,2
43,5,1686213702232,1686213702321,1686213702501,1686213702525,2
49,6,1686213702232,1686213702336,1686213702451,1686213702526,3
42,4,1686213702232,1686213702321,1686213702455,1686213702526,2
46,2,1686213702232,1686213702331,1686213702512,1686213702536,3
63,6,1686213702232,1686213702356,1686213702526,1686213702541,3
56,3,1686213702232,1686213702347,1686213702511,1686213702541,3
51,9,1686213702232,1686213702339,1686213702493,1686213702543,2
53,4,1686213702232,1686213702344,1686213702526,1686213702550,3
52,9,1686213702232,1686213702340,1686213702543,1686213702551,3
62,4,1686213702232,1686213702356,1686213702550,1686213702565,3
59,2,1686213702232,1686213702351,1686213702536,1686213702575,3
47,0,1686213702232,1686213702332,1686213702474,1686213702575,2
67,2,1686213702232,1686213702361,1686213702575,1686213702587,4
54,1,1686213702232,1686213702345,1686213702513,1686213702588,2
60,7,1686213702232,1686213702353,1686213702523,1686213702588,2
72,6,1686213702232,1686213702372,1686213702541,1686213702592,4
57,1,1686213702232,1686213702347,1686213702588,1686213702597,3
55,8,1686213702232,1686213702346,1686213702512,1686213702597,3
58,5,1686213702232,1686213702350,1686213702525,1686213702600,3
82,9,1686213702232,1686213702397,1686213702551,1686213702606,4
61,3,1686213702232,1686213702356,1686213702541,1686213702607,3
48,0,1686213702232,1686213702333,1686213702575,1686213702615,3
70,8,1686213702232,1686213702368,1686213702598,1686213702629,3
74,5,1686213702232,1686213702379,1686213702600,1686213702632,4
93,9,1686213702232,1686213702419,1686213702607,1686213702643,5
71,4,1686213702232,1686213702369,1686213702565,1686213702646,4
66,1,1686213702232,1686213702361,1686213702597,1686213702654,4
90,4,1686213702232,1686213702414,1686213702646,1686213702656,5
78,2,1686213702232,1686213702388,1686213702588,1686213702667,4
73,8,1686213702232,1686213702376,1686213702629,1686213702670,3
80,5,1686213702232,1686213702394,1686213702632,1686213702678,4
69,3,1686213702232,1686213702366,1686213702607,1686213702679,4
85,6,1686213702232,1686213702402,1686213702592,1686213702681,4
64,7,1686213702232,1686213702356,1686213702588,1686213702682,3
68,0,1686213702232,1686213702362,1686213702615,1686213702690,4
76,1,1686213702232,1686213702384,1686213702654,1686213702707,4
75,8,1686213702232,1686213702381,1686213702670,1686213702710,4
87,6,1686213702232,1686213702407,1686213702681,1686213702712,5
101,4,1686213702232,1686213702433,1686213702656,1686213702724,5
88,2,1686213702232,1686213702411,1686213702667,1686213702727,5
65,7,1686213702232,1686213702359,1686213702682,1686213702730,4
91,5,1686213702232,1686213702416,1686213702678,1686213702733,4
98,2,1686213702232,1686213702430,1686213702727,1686213702737,5
95,9,1686213702232,1686213702421,1686213702643,1686213702740,5
96,6,1686213702232,1686213702423,1686213702712,1686213702740,6
77,0,1686213702232,1686213702386,1686213702690,1686213702741,4
108,4,1686213702232,1686213702451,1686213702724,1686213702743,6
83,0,1686213702232,1686213702397,1686213702741,1686213702748,5
84,8,1686213702232,1686213702398,1686213702710,1686213702751,5
104,9,1686213702232,1686213702442,1686213702740,1686213702763,6
89,1,1686213702232,1686213702414,1686213702707,1686213702767,5
79,3,1686213702232,1686213702390,1686213702679,1686213702775,4
99,8,1686213702232,1686213702431,1686213702751,1686213702779,5
92,5,1686213702232,1686213702416,1686213702733,1686213702790,5
109,6,1686213702232,1686213702453,1686213702740,1686213702799,5
102,0,1686213702232,1686213702435,1686213702748,1686213702806,6
113,4,1686213702232,1686213702461,1686213702743,1686213702808,6
110,0,1686213702232,1686213702455,1686213702806,1686213702813,6
81,7,1686213702232,1686213702396,1686213702730,1686213702815,4
114,6,1686213702232,1686213702464,1686213702799,1686213702818,6
107,2,1686213702232,1686213702448,1686213702737,1686213702820,6
126,4,1686213702232,1686213702489,1686213702808,1686213702822,7
86,3,1686213702232,1686213702405,1686213702775,1686213702837,5
100,1,1686213702232,1686213702433,1686213702767,1686213702845,5
105,1,1686213702232,1686213702443,1686213702845,1686213702855,6
106,8,1686213702232,1686213702444,1686213702779,1686213702855,6
112,9,1686213702232,1686213702461,1686213702763,1686213702862,6
120,0,1686213702232,1686213702475,1686213702813,1686213702862,6
115,2,1686213702232,1686213702465,1686213702820,1686213702865,7
116,9,1686213702232,1686213702468,1686213702862,1686213702873,7
122,1,1686213702232,1686213702479,1686213702855,1686213702882,7
131,2,1686213702232,1686213702492,1686213702865,1686213702885,8
97,3,1686213702232,1686213702426,1686213702837,1686213702885,6
111,5,1686213702232,1686213702457,1686213702790,1686213702885,6
94,7,1686213702232,1686213702421,1686213702815,1686213702889,5
117,6,1686213702232,1686213702468,1686213702819,1686213702904,7
121,0,1686213702232,1686213702479,1686213702862,1686213702906,7
136,4,1686213702232,1686213702503,1686213702822,1686213702907,8
103,7,1686213702232,1686213702438,1686213702889,1686213702910,6
130,1,1686213702232,1686213702492,1686213702882,1686213702913,8
129,0,1686213702232,1686213702489,1686213702906,1686213702922,8
132,9,1686213702232,1686213702495,1686213702873,1686213702932,7
119,7,1686213702232,1686213702474,1686213702910,1686213702934,6
118,8,1686213702232,1686213702472,1686213702856,1686213702934,7
139,9,1686213702232,1686213702510,1686213702932,1686213702940,8
140,2,1686213702232,1686213702513,1686213702885,1686213702949,8
141,1,1686213702232,1686213702515,1686213702913,1686213702955,8
124,7,1686213702232,1686213702483,1686213702934,1686213702961,7
148,4,1686213702232,1686213702527,1686213702907,1686213702965,8
127,5,1686213702232,1686213702489,1686213702885,1686213702968,7
128,6,1686213702232,1686213702489,1686213702904,1686213702972,8
123,3,1686213702232,1686213702480,1686213702885,1686213702973,7
144,0,1686213702232,1686213702519,1686213702922,1686213702977,9
138,7,1686213702232,1686213702508,1686213702961,1686213703001,8
160,9,1686213702232,1686213702544,1686213702941,1686213703007,8
146,2,1686213702232,1686213702523,1686213702949,1686213703008,9
154,2,1686213702232,1686213702538,1686213703008,1686213703020,9
163,0,1686213702232,1686213702546,1686213702977,1686213703029,10
134,8,1686213702232,1686213702499,1686213702934,1686213703031,8
165,2,1686213702232,1686213702550,1686213703020,1686213703035,10
177,0,1686213702232,1686213702568,1686213703029,1686213703043,11
153,1,1686213702232,1686213702537,1686213702955,1686213703043,9
147,7,1686213702232,1686213702524,1686213703001,1686213703046,8
180,0,1686213702232,1686213702581,1686213703043,1686213703053,11
125,3,1686213702232,1686213702487,1686213702973,1686213703053,7
