Customer,Cashier,Created,ArrivedQueue,ArrivedCashier,Left,PeopleBefore
1,3,1686211191896,1686211191898,1686211191898,1686211191939,0
3,2,1686211191896,1686211191904,1686211191904,1686211191972,0
2,3,1686211191896,1686211191901,1686211191939,1686211191992,0
5,1,1686211191896,1686211191905,1686211191905,1686211191992,0
0,0,1686211191896,1686211191896,1686211191896,1686211191993,0
6,1,1686211191896,1686211191905,1686211191992,1686211192044,0
4,0,1686211191896,1686211191905,1686211191993,1686211192064,0
7,2,1686211191896,1686211191905,1686211191972,1686211192067,0
11,3,1686211191896,1686211191910,1686211191992,1686211192071,1
8,0,1686211191896,1686211191905,1686211192064,1686211192100,1
15,3,1686211191896,1686211191919,1686211192071,1686211192112,2
19,3,1686211191896,1686211191929,1686211192112,1686211192114,3
9,1,1686211191896,1686211191907,1686211192044,1686211192135,1
10,2,1686211191896,1686211191908,1686211192067,1686211192145,1
22,3,1686211191896,1686211191936,1686211192115,1686211192164,4
14,2,1686211191896,1686211191919,1686211192145,1686211192180,2
13,0,1686211191896,1686211191915,1686211192100,1686211192182,2
26,3,1686211191896,1686211191940,1686211192164,1686211192210,4
12,1,1686211191896,1686211191912,1686211192135,1686211192212,2
18,0,1686211191896,1686211191925,1686211192182,1686211192214,3
17,2,1686211191896,1686211191923,1686211192180,1686211192243,3
16,1,1686211191896,1686211191921,1686211192212,1686211192280,3
28,3,1686211191896,1686211191943,1686211192210,1686211192283,5
23,2,1686211191896,1686211191939,1686211192243,1686211192292,4
20,0,1686211191896,1686211191932,1686211192214,1686211192293,4
21,1,1686211191896,1686211191935,1686211192280,1686211192333,4
27,0,1686211191896,1686211191942,1686211192294,1686211192341,5
29,3,1686211191896,1686211191946,1686211192283,1686211192344,6
25,2,1686211191896,1686211191939,1686211192292,1686211192361,5
24,1,1686211191896,1686211191939,1686211192333,1686211192363,5
33,3,1686211191896,1686211191956,1686211192344,1686211192365,7
32,2,1686211191896,1686211191955,1686211192361,1686211192368,6
38,3,1686211191896,1686211191964,1686211192365,1686211192370,8
30,1,1686211191896,1686211191948,1686211192363,1686211192406,6
34,1,1686211191896,1686211191956,1686211192406,1686211192414,7
31,0,1686211191896,1686211191952,1686211192341,1686211192424,6
35,0,1686211191896,1686211191960,1686211192424,1686211192426,7
36,2,1686211191896,1686211191962,1686211192368,1686211192434,7
42,3,1686211191896,1686211191972,1686211192370,1686211192441,9
40,2,1686211191896,1686211191967,1686211192434,1686211192457,8
39,0,1686211191896,1686211191964,1686211192426,1686211192484,8
37,1,1686211191896,1686211191963,1686211192414,1686211192506,8
43,0,1686211191896,1686211191974,1686211192485,1686211192513,9
49,3,1686211191896,1686211191982,1686211192441,1686211192526,10
46,0,1686211191896,1686211191978,1686211192513,1686211192534,10
45,1,1686211191896,1686211191977,1686211192507,1686211192541,9
41,2,1686211191896,1686211191971,1686211192457,1686211192549,9
48,1,1686211191896,1686211191981,1686211192541,1686211192572,10
52,1,1686211191896,1686211191987,1686211192572,1686211192587,11
53,3,1686211191896,1686211191987,1686211192526,1686211192590,11
