Customer,Cashier,Created,ArrivedQueue,ArrivedCashier,Left,PeopleBefore
6,3,1686210695628,1686210695640,1686210695640,1686210695640,0
4,2,1686210695628,1686210695636,1686210695636,1686210695656,0
7,3,1686210695628,1686210695644,1686210695644,1686210695661,0
8,3,1686210695628,1686210695645,1686210695661,1686210695703,0
5,2,1686210695628,1686210695639,1686210695656,1686210695708,0
2,1,1686210695628,1686210695635,1686210695635,1686210695710,0
0,0,1686210695628,1686210695631,1686210695631,1686210695723,0
12,2,1686210695628,1686210695648,1686210695709,1686210695772,1
9,3,1686210695628,1686210695645,1686210695704,1686210695780,1
1,0,1686210695628,1686210695634,1686210695723,1686210695784,0
15,2,1686210695628,1686210695652,1686210695772,1686210695793,2
3,1,1686210695628,1686210695635,1686210695710,1686210695807,0
11,0,1686210695628,1686210695645,1686210695784,1686210695821,1
14,0,1686210695628,1686210695651,1686210695821,1686210695824,2
16,3,1686210695628,1686210695654,1686210695780,1686210695825,2
21,0,1686210695628,1686210695663,1686210695824,1686210695845,3
18,2,1686210695628,1686210695656,1686210695793,1686210695862,2
20,2,1686210695628,1686210695660,1686210695862,1686210695867,3
23,0,1686210695628,1686210695667,1686210695845,1686210695874,4
10,1,1686210695628,1686210695645,1686210695807,1686210695890,1
17,3,1686210695628,1686210695655,1686210695825,1686210695905,3
26,2,1686210695628,1686210695675,1686210695868,1686210695911,4
29,2,1686210695628,1686210695677,1686210695911,1686210695929,5
22,3,1686210695628,1686210695664,1686210695905,1686210695952,3
28,0,1686210695628,1686210695675,1686210695874,1686210695963,5
13,1,1686210695628,1686210695650,1686210695890,1686210695964,2
31,0,1686210695628,1686210695681,1686210695963,1686210695977,6
37,0,1686210695628,1686210695690,1686210695977,1686210695992,7
32,2,1686210695628,1686210695683,1686210695929,1686210696000,6
38,2,1686210695628,1686210695693,1686210696000,1686210696015,7
40,0,1686210695628,1686210695694,1686210695992,1686210696023,8
19,1,1686210695628,1686210695660,1686210695964,1686210696031,3
24,3,1686210695628,1686210695670,1686210695952,1686210696032,4
44,0,1686210695628,1686210695701,1686210696023,1686210696043,9
50,0,1686210695628,1686210695713,1686210696043,1686210696051,10
39,2,1686210695628,1686210695694,1686210696015,1686210696061,8
54,0,1686210695628,1686210695720,1686210696051,1686210696067,11
30,3,1686210695628,1686210695680,1686210696032,1686210696078,5
47,2,1686210695628,1686210695705,1686210696062,1686210696097,9
56,0,1686210695628,1686210695725,1686210696067,1686210696109,11
25,1,1686210695628,1686210695673,1686210696031,1686210696121,4
48,2,1686210695628,1686210695708,1686210696097,1686210696139,10
27,1,1686210695628,1686210695675,1686210696121,1686210696144,5
34,3,1686210695628,1686210695686,1686210696078,1686210696146,6
60,0,1686210695628,1686210695730,1686210696110,1686210696162,12
52,2,1686210695628,1686210695715,1686210696139,1686210696162,10
35,3,1686210695628,1686210695686,1686210696146,1686210696169,7
33,1,1686210695628,1686210695684,1686210696144,1686210696178,6
64,0,1686210695628,1686210695736,1686210696162,1686210696200,13
42,3,1686210695628,1686210695695,1686210696169,1686210696202,8
45,3,1686210695628,1686210695704,1686210696203,1686210696210,8
36,1,1686210695628,1686210695689,1686210696178,1686210696213,7
57,2,1686210695628,1686210695726,1686210696162,1686210696238,11
70,0,1686210695628,1686210695745,1686210696200,1686210696263,14
46,3,1686210695628,1686210695704,1686210696210,1686210696273,9
41,1,1686210695628,1686210695694,1686210696213,1686210696299,8
62,2,1686210695628,1686210695734,1686210696239,1686210696306,12
51,3,1686210695628,1686210695715,1686210696273,1686210696324,10
71,0,1686210695628,1686210695748,1686210696263,1686210696334,15
43,1,1686210695628,1686210695698,1686210696299,1686210696350,9
58,3,1686210695628,1686210695728,1686210696324,1686210696359,11
76,0,1686210695628,1686210695759,1686210696335,1686210696374,16
80,0,1686210695628,1686210695767,1686210696374,1686210696379,17
63,2,1686210695628,1686210695734,1686210696306,1686210696387,13
85,0,1686210695628,1686210695773,1686210696379,1686210696394,18
88,0,1686210695628,1686210695780,1686210696395,1686210696415,19
67,2,1686210695628,1686210695742,1686210696387,1686210696438,14
49,1,1686210695628,1686210695712,1686210696351,1686210696440,9
59,3,1686210695628,1686210695728,1686210696359,1686210696450,12
93,0,1686210695628,1686210695789,1686210696415,1686210696459,19
66,3,1686210695628,1686210695739,1686210696451,1686210696507,13
72,2,1686210695628,1686210695752,1686210696438,1686210696511,15
69,3,1686210695628,1686210695745,1686210696507,1686210696514,14
94,0,1686210695628,1686210695792,1686210696459,1686210696535,20
53,1,1686210695628,1686210695718,1686210696440,1686210696537,10
74,3,1686210695628,1686210695755,1686210696514,1686210696547,15
99,0,1686210695628,1686210695800,1686210696535,1686210696576,21
78,2,1686210695628,1686210695762,1686210696511,1686210696590,16
77,3,1686210695628,1686210695761,1686210696547,1686210696594,16
82,2,1686210695628,1686210695771,1686210696590,1686210696598,17
55,1,1686210695628,1686210695723,1686210696537,1686210696627,11
79,3,1686210695628,1686210695764,1686210696594,1686210696633,17
84,2,1686210695628,1686210695771,1686210696598,1686210696660,18
104,0,1686210695628,1686210695812,1686210696576,1686210696673,22
109,0,1686210695628,1686210695824,1686210696673,1686210696688,22
83,3,1686210695628,1686210695771,1686210696633,1686210696716,18
61,1,1686210695628,1686210695733,1686210696627,1686210696719,12
110,0,1686210695628,1686210695827,1686210696688,1686210696751,22
86,2,1686210695628,1686210695776,1686210696661,1686210696752,18
92,2,1686210695628,1686210695785,1686210696752,1686210696765,19
65,1,1686210695628,1686210695739,1686210696719,1686210696778,13
89,3,1686210695628,1686210695780,1686210696716,1686210696787,19
68,1,1686210695628,1686210695743,1686210696778,1686210696808,14
96,2,1686210695628,1686210695794,1686210696765,1686210696824,19
113,0,1686210695628,1686210695830,1686210696751,1686210696825,23
91,3,1686210695628,1686210695785,1686210696788,1686210696853,19
73,1,1686210695628,1686210695752,1686210696808,1686210696877,15
98,3,1686210695628,1686210695796,1686210696853,1686210696891,20
102,3,1686210695628,1686210695807,1686210696891,1686210696891,21
116,0,1686210695628,1686210695834,1686210696825,1686210696907,24
97,2,1686210695628,1686210695796,1686210696825,1686210696907,20
75,1,1686210695628,1686210695756,1686210696877,1686210696917,16
101,2,1686210695628,1686210695804,1686210696907,1686210696937,21
120,0,1686210695628,1686210695838,1686210696907,1686210696939,25
105,2,1686210695628,1686210695816,1686210696937,1686210696948,22
124,0,1686210695628,1686210695846,1686210696939,1686210696954,25
107,3,1686210695628,1686210695819,1686210696891,1686210696954,22
126,0,1686210695628,1686210695848,1686210696954,1686210696989,26
111,3,1686210695628,1686210695828,1686210696954,1686210697001,22
81,1,1686210695628,1686210695769,1686210696917,1686210697009,17
114,2,1686210695628,1686210695831,1686210696948,1686210697009,23
112,3,1686210695628,1686210695828,1686210697001,1686210697017,23
130,0,1686210695628,1686210695855,1686210696989,1686210697018,27
117,2,1686210695628,1686210695834,1686210697010,1686210697019,24
132,0,1686210695628,1686210695860,1686210697018,1686210697037,28
139,0,1686210695628,1686210695874,1686210697038,1686210697055,29
87,1,1686210695628,1686210695780,1686210697009,1686210697071,18
119,2,1686210695628,1686210695836,1686210697019,1686210697072,25
142,0,1686210695628,1686210695881,1686210697055,1686210697076,29
