Index,Variant,Region,Notes,Country code,Year,0 - 4,5 - 9,10 - 14,15 - 19,20 - 24,25 - 29,30 - 34,35 - 39,40 - 44,45 - 49,50 - 54,55 - 59,60 - 64,65 - 69,70 - 74,75 - 79,80 - 84,85 - 89,90 - 94,95 - 99,100+
0,Estimates,WORLD,,900,1950,"337,882,042","269,483,463","256,773,735","238,744,645","220,642,203","193,784,393","164,818,906","161,447,654","146,434,013","126,889,115","107,108,822","90,098,074","74,487,903","56,547,867","38290,21","22256,72","13,780,037",-,-,-,-
0,Estimates,WORLD,,900,1955,"399,396,699","314,555,171","264,593,488","252,440,981","232,730,899","214,642,688","187,967,223","158,324,839","154,625,152","137,962,078","118,771,202","96,225,001","79,572,416","61,579,756","42,776,945","25,154,463","16,080,298",-,-,-,-
0,Estimates,WORLD,,900,1960,"428985,8","375,474,921","309547,9","260,005,515","247215,77","226,896,528","209,084,033","182,025,268","152,056,918","147,363,945","130,088,045","108,714,338","84,758,592","66,614,158","47,429,458","28,724,254","18,826,121",-,-,-,-
0,Estimates,WORLD,,900,1965,"478,129,231","407,029,063","369,935,758","304,997,098","254,718,337","241985,96","221,371,558","203,679,312","176132,91","145,264,879","139156,02","120,431,218","96,793,222","71,315,339","52,241,193","32,545,864","22246,66",-,-,-,-
0,Estimates,WORLD,,900,1970,"520,132,469","458,395,006","402,204,329","365,417,301","299,400,926","249,645,785","237,124,654","216,092,553","198,180,988","169,992,136","138,186,126","129,918,777","108,782,729","83367,08","56,336,589","36,664,755","26745,96",-,-,-,-
0,Estimates,WORLD,,900,1975,"542092,61","502,135,585","453,335,638","397,339,339","359,817,188","295,290,345","245,144,541","232,725,292","210,859,745","192,423,701","163,200,718","129,637,139","118078,07","94,333,467","66,301,845","39,573,623","31,450,973",-,-,-,-
0,Estimates,WORLD,,900,1980,"540,080,214","523,699,575","497,193,303","448,227,799","391,969,212","354,936,138","291,820,089","239,790,248","228,376,967","204,357,455","185,195,971","154,294,005","118,407,145","102,404,054","77,015,158","48579,63","35,947,633",-,-,-,-
0,Estimates,WORLD,,900,1985,"581,955,385","522,551,577","519,582,202","493,914,323","443,760,331","387,652,316","350,607,594","287,421,899","234,912,633","221,497,957","196,228,086","174,831,945","141,466,576","103499,92","84,257,458","56,116,172","43,690,711",-,-,-,-
0,Estimates,WORLD,,900,1990,"625,813,209","566,909,671","519,906,432","514,729,419","487,227,021","438,147,807","383,535,887","346,068,303","282,144,966","229,187,819","213541,12","185,795,886","161,104,556","124,648,364","85,385,351","62,329,523","53,043,949",-,-,-,-
0,Estimates,WORLD,,900,1995,"621,140,593","610,562,504","563,199,623","516,082,066","507,854,047","480570,99","432,531,804","377,555,457","339557,48","275,447,143","221,632,907","202,733,916","171,720,445","142753,15","103,671,995","63,767,758","38,431,858","16,889,531","5,140,553","976,988","131,729"
0,Estimates,WORLD,,900,2000,"613,839,997","607,066,483","606,995,858","560,166,121","510,560,043","501,165,837","473,434,507","425,101,985","369,863,608","331077,07","266,199,853","210,858,607","187,891,205","152,784,104","119,287,345","79,026,111","41,620,679","20,399,809","6,677,718","1,375,375","180,071"
0,Estimates,WORLD,,900,2005,"617,148,795","600,596,328","603,299,069","603,907,813","554,966,918","503,444,553","492,699,137","464,765,634","416,317,953","360710,15","320,514,518","253,992,463","196,667,256","168,234,844","128,935,123","91,901,102","53,211,867","22,750,554","8491,18","1,928,878","265,474"
1,Estimates,More developed regions,a,901,1950,"81,556,123","68,224,129","72,534,186","67,670,902","70,707,508","63,193,146","50,496,402","58,880,764","56,119,021","49,359,024","42,886,536","35,796,501","31,313,787","25243,38","18,562,726","11709,44","8518,11",-,-,-,-
1,Estimates,More developed regions,a,901,1955,"86,811,052","80,993,065","68,365,591","72,022,379","66,888,487","70,117,382","62,824,537","49,779,499","58,117,285","54,160,654","48,413,263","40,360,863","33,165,931","27,533,728","20374,24","13,296,926","9,995,171",-,-,-,-
1,Estimates,More developed regions,a,901,1960,"89,768,645","86499,39","80,924,316","67,772,559","71,416,894","66582,53","69,589,636","62,142,377","49,111,312","56,892,908","52,899,994","46,051,234","37,393,879","29,267,496","22,452,056","14,835,629","11,699,122",-,-,-,-
1,Estimates,More developed regions,a,901,1965,"89,337,591","89,591,979","86547,87","80,883,612","67,665,174","71,518,915","66,596,363","69,316,627","61,573,542","48,110,948","55,071,828","50506,8","42,457,779","33,043,834","24,274,827","16,579,984","13,555,567",-,-,-,-
1,Estimates,More developed regions,a,901,1970,"82,711,144","89,350,776","89,913,967","86,381,563","80,109,475","67,536,578","71225,12","66,012,511","68,416,012","60,374,693","46,657,189","52,492,567","46,848,129","38,005,841","27,572,657","18,121,121","15,943,357",-,-,-,-
1,Estimates,More developed regions,a,901,1975,"81,129,499","83,086,445","89,441,337","89,664,511","86,642,795","81,093,583","67,644,251","70,899,514","65,407,545","67,114,844","58,881,197","44,689,094","48,995,652","42066,25","31,514,326","20,547,778","18,377,795",-,-,-,-
1,Estimates,More developed regions,a,901,1980,"78,444,391","81,242,156","83,451,696","89,485,612","90118,98","87,017,152","81,733,636","66,433,322","70,525,054","63,990,615","65,337,305","56,881,843","41,924,566","43,486,148","35,843,285","24,673,027","21,950,507",-,-,-,-
1,Estimates,More developed regions,a,901,1985,"78,462,274","78,330,751","81,933,103","84524,22","90,270,681","90,410,986","86,971,476","81219,65","65,993,106","68,920,768","62,229,974","62,649,074","53,466,301","38,117,502","37,947,756","27,683,893","25,653,793",-,-,-,-
1,Estimates,More developed regions,a,901,1990,"78,035,863","78,803,565","79,181,036","82830,04","84,728,296","90,650,842","91,195,744","87,211,038","80,598,858","65,276,627","67,362,551","59,975,748","59,313,761","48,891,889","33,618,821","30,118,228","30,779,369",-,-,-,-
1,Estimates,More developed regions,a,901,1995,"71,302,644","78,780,742","79,997,259","80,629,282","83,908,683","85,938,522","91,520,424","91,130,811","86,490,188","79560,82","64,055,758","64,703,532","56,641,081","54,156,426","42,772,558","27,038,443","20717,66","10,360,129","3,464,341","714,122","99,817"
1,Estimates,More developed regions,a,901,2000,"66,126,148","72,087,528","80,152,696","81,941,193","82,086,194","85,321,835","86,984,324","91,596,189","90,296,446","85,034,601","77,749,059","61,859,153","61,108,367","51,874,264","47,251,969","34966,29","19,363,578","12,028,873","4,421,886","971,205","132,153"
1,Estimates,More developed regions,a,901,2005,"66,119,097","66,738,513","73,013,503","81,687,192","83,672,687","83,597,968","86,386,738","87,325,216","91110,83","89,175,849","83,292,817","75,062,144","59,036,869","56124,21","45,756,914","38,695,449","25,652,933","11,816,442","5,458,519","1,353,327","187,972"
2,Estimates,Less developed regions,b,902,1950,"256,325,919","201,259,334","184,239,549","171,073,743","149,934,695","130,591,247","114,322,504","102566,89","90,314,992","77,530,091","64,222,286","54,301,573","43,174,116","31,304,487","19,727,484","10547,28","5,261,927",-,-,-,-
2,Estimates,Less developed regions,b,902,1955,"312,585,647","233,562,106","196,227,897","180,418,602","165,842,412","144,525,306","125,142,686","108545,34","96,507,867","83,801,424","70,357,939","55,864,138","46,406,485","34,046,028","22,402,705","11,857,537","6,085,127",-,-,-,-
2,Estimates,Less developed regions,b,902,1960,"339,217,155","288,975,531","228,623,584","192,232,956","175,798,876","160,313,998","139,494,397","119,882,891","102,945,606","90,471,037","77,188,051","62,663,104","47,364,713","37,346,662","24,977,402","13,888,625","7,126,999",-,-,-,-
2,Estimates,Less developed regions,b,902,1965,"388791,64","317,437,084","283,387,888","224,113,486","187,053,163","170,467,045","154,775,195","134,362,685","114,559,368","97,153,931","84,084,192","69,924,418","54,335,443","38,271,505","27,966,366","15965,88","8,691,093",-,-,-,-
2,Estimates,Less developed regions,b,902,1970,"437,421,325","369044,23","312,290,362","279,035,738","219,291,451","182,109,207","165,899,534","150,080,042","129,764,976","109,617,443","91,528,937","77426,21","61934,6","45,361,239","28,763,932","18,543,634","10,802,603",-,-,-,-
2,Estimates,Less developed regions,b,902,1975,"460,963,111","419049,14","363,894,301","307,674,828","273,174,393","214,196,762","177500,29","161,825,778","145452,2","125,308,857","104,319,521","84,948,045","69,082,418","52,267,217","34,787,519","19,025,845","13,073,178",-,-,-,-
2,Estimates,Less developed regions,b,902,1980,"461,635,823","442,457,419","413,741,607","358,742,187","301,850,232","267,918,986","210,086,453","173,356,926","157,851,913","140366,84","119,858,666","97,412,162","76,482,579","58,917,906","41,171,873","23,906,603","13,997,126",-,-,-,-
2,Estimates,Less developed regions,b,902,1985,"503,493,111","444,220,826","437,649,099","409,390,103","353489,65","297241,33","263,636,118","206,202,249","168,919,527","152,577,189","133,998,112","112,182,871","88,000,275","65,382,418","46,309,702","28,432,279","18,036,918",-,-,-,-
2,Estimates,Less developed regions,b,902,1990,"547,777,346","488,106,106","440,725,396","431,899,379","402,498,725","347,496,965","292,340,143","258,857,265","201,546,108","163,911,192","146,178,569","125,820,138","101,790,795","75,756,475","51766,53","32,211,295","22264,58",-,-,-,-
2,Estimates,Less developed regions,b,902,1995,"549,837,949","531,781,762","483,202,364","435,452,784","423,945,364","394,632,468","341011,38","286,424,646","253,067,292","195,886,323","157,577,149","138,030,384","115,079,364","88,596,724","60,899,437","36,729,315","17,714,198","6,529,402","1,676,212","262,866","31,912"
2,Estimates,Less developed regions,b,902,2000,"547,713,849","534,978,955","526,843,162","478,224,928","428,473,849","415,844,002","386,450,183","333,505,796","279,567,162","246,042,469","188,450,794","148,999,454","126,782,838","100909,84","72,035,376","44,059,821","22,257,101","8,370,936","2,255,832","404,17","47,918"
2,Estimates,Less developed regions,b,902,2005,"551,029,698","533,857,815","530,285,566","522,220,621","471,294,231","419,846,585","406,312,399","377,440,418","325,207,123","271,534,301","237,221,701","178,930,319","137,630,387","112,110,634","83,178,209","53,205,653","27,558,934","10,934,112","3,032,661","575,551","77,502"
3,Estimates,Least developed countries,c,941,1950,"33539,58","26331,56","22,614,372","19,925,465","17,485,535","15,069,704","13,053,629","11,471,845","10,073,769","8,078,956","6762,63","5,466,648","4,270,538","3,069,478","1965,57","1,063,138","546,659",-,-,-,-
3,Estimates,Least developed countries,c,941,1955,"38,376,848","29,397,284","25,289,314","21,829,958","19,021,846","16,518,698","14,168,241","12,194,759","10,630,026","9,240,417","7,293,917","5,930,848","4,567,706","3,292,118","2,093,734","1,108,032","584,009",-,-,-,-
3,Estimates,Least developed countries,c,941,1960,"43,383,343","34,107,664","28,336,175","24484,99","20,911,712","18,042,727","15,600,481","13,301,197","11,362,111","9812,84","8,400,367","6,451,366","5,007,687","3,571,855","2,290,093","1,213,466","631,912",-,-,-,-
3,Estimates,Least developed countries,c,941,1965,"49,363,182","38,949,761","32,962,825","27482,67","23,486,507","19,860,569","17,070,458","14,685,295","12,438,282","10,532,332","8,961,188","7,469,553","5,492,773","3962,43","2,525,788","1,358,551","705,39",-,-,-,-
3,Estimates,Least developed countries,c,941,1970,"56,220,423","44834,1","37830,85","32,100,446","26,467,569","22,414,138","18,887,798","16,165,641","13818,12","11,604,774","9,689,864","8,040,381","6,422,156","4,409,216","2,853,933","1,536,581","810,683",-,-,-,-
3,Estimates,Least developed countries,c,941,1975,"63,530,629","51,319,013","43,493,911","36732,77","30,830,081","25,224,761","21,282,793","17,848,056","15,193,945","12,892,557","10,680,335","8,716,568","6,947,539","5,198,737","3,223,088","1,788,909","965,839",-,-,-,-
3,Estimates,Least developed countries,c,941,1980,"71,271,063","58,281,804","49,690,326","42,212,032","35,329,802","29,418,866","23,976,068","20,142,237","16,740,532","14,158,391","11,868,773","9,607,232","7,569,858","5,665,079","3,825,939","2,021,563","1,122,865",-,-,-,-
3,Estimates,Least developed countries,c,941,1985,"81,549,067","65645,16","56523,74","48249,92","40,580,961","33,706,236","27,959,569",22718,"18,963,438","15679,18","13,071,121","10,759,705","8,373,758","6,227,557","4,205,626","2,423,217","1,321,699",-,-,-,-
3,Estimates,Least developed countries,c,941,1990,"90,779,178","76,073,761","64,153,235","55,201,716","46,608,039","38,851,968","32,160,863","26,610,707","21,523,207","17,855,208","14,602,653","11,935,941","9,495,367","6,970,492","4,696,733","2,715,768","1,580,819",-,-,-,-
3,Estimates,Least developed countries,c,941,1995,"101,446,904","85,572,348","74,659,441","63029,15","53,728,701","44803,67","37,264,148","30,848,419","25,485,425","20,522,118","16,876,091","13,553,486","10,718,757","8,068,554","5,390,166","3,121,939","1,360,468","421,27","80,601","9,897",736
3,Estimates,Least developed countries,c,941,2000,"109,289,256","95655,85","83967,33","73,422,546","61,329,897","51,376,553","42,296,242","35,102,073","29071,53","23993,61","19,175,683","15,520,432","12,095,544","9,068,897","6234,82","3,605,178","1,668,472","526,815","109,136","13,192","1,011"
3,Estimates,Least developed countries,c,941,2005,"119,353,122","103,833,575","94,102,842","82,912,366","71,931,891","59,139,906","48,795,794","39,944,485","33,158,723","27,457,247","22,537,302","17,750,081","13,969,239","10345,18","7,108,526","4,251,885","1,971,844","665,01","140,381","18,249","1,395"
4,Estimates,Other less developed countries (excluding least developed countries),,934,1950,"222,786,339","174,927,774","161,625,177","151,148,278","132449,16","115,521,543","101,268,875","91,095,045","80,241,223","69,451,135","57,459,656","48,834,925","38,903,578","28,235,009","17,761,914","9,484,142","4,715,268",-,-,-,-
4,Estimates,Other less developed countries (excluding least developed countries),,934,1955,"274,208,799","204,164,822","170,938,583","158,588,644","146,820,566","128,006,608","110,974,445","96,350,581","85,877,841","74,561,007","63,064,022","49933,29","41,838,779","30753,91","20,308,971","10,749,505","5,501,118",-,-,-,-
4,Estimates,Other less developed countries (excluding least developed countries),,934,1960,"295,833,812","254,867,867","200,287,409","167,747,966","154,887,164","142,271,271","123,893,916","106,581,694","91,583,495","80,658,197","68,787,684","56,211,738","42,357,026","33,774,807","22,687,309","12,675,159","6,495,087",-,-,-,-
4,Estimates,Other less developed countries (excluding least developed countries),,934,1965,"339,428,458","278,487,323","250,425,063","196,630,816","163,566,656","150,606,476","137,704,737","119677,39","102,121,086","86,621,599","75,123,004","62,454,865","48842,67","34,309,075","25,440,578","14,607,329","7,985,703",-,-,-,-
4,Estimates,Other less developed countries (excluding least developed countries),,934,1970,"381,200,902","324210,13","274,459,512","246,935,292","192,823,882","159,695,069","147,011,736","133,914,401","115,946,856","98,012,669","81,839,073","69,385,829","55,512,444","40,952,023","25,909,999","17,007,053","9991,92",-,-,-,-
4,Estimates,Other less developed countries (excluding least developed countries),,934,1975,"397,432,482","367,730,127","320400,39","270,942,058","242,344,312","188,972,001","156,217,497","143,977,722","130,258,255","112416,3","93,639,186","76,231,477","62,134,879","47068,48","31,564,431","17,236,936","12,107,339",-,-,-,-
4,Estimates,Other less developed countries (excluding least developed countries),,934,1980,"390364,76","384,175,615","364,051,281","316,530,155","266520,43","238500,12","186,110,385","153,214,689","141,111,381","126,208,449","107,989,893","87804,93","68,912,721","53,252,827","37,345,934","21885,04","12,874,261",-,-,-,-
4,Estimates,Other less developed countries (excluding least developed countries),,934,1985,"421,944,044","378,575,666","381,125,359","361,140,183","312,908,689","263,535,094","235,676,549","183,484,249","149,956,089","136,898,009","120,926,991","101,423,166","79,626,517","59,154,861","42,104,076","26,009,062","16,715,219",-,-,-,-
4,Estimates,Other less developed countries (excluding least developed countries),,934,1990,"456,998,168","412,032,345","376,572,161","376,697,663","355,890,686","308,644,997","260179,28","232,246,558","180,022,901","146,055,984","131,575,916","113,884,197","92,295,428","68,785,983","47,069,797","29,495,527","20,683,761",-,-,-,-
4,Estimates,Other less developed countries (excluding least developed countries),,934,1995,"448,391,045","446,209,414","408,542,923","372,423,634","370,216,663","349,828,798","303,747,232","255,576,227","227,581,867","175,364,205","140,701,058","124,476,898","104,360,607","80528,17","55,509,271","33,607,376","16353,73","6,108,132","1,595,611","252,969","31,176"
4,Estimates,Other less developed countries (excluding least developed countries),,934,2000,"438,424,593","439,323,105","442,875,832","404,802,382","367,143,952","364,467,449","344,153,941","298,403,723","250,495,632","222,048,859","169,275,111","133,479,022","114,687,294","91,840,943","65,800,556","40,454,643","20,588,629","7,844,121","2,146,696","390,978","46,907"
4,Estimates,Other less developed countries (excluding least developed countries),,934,2005,"431,676,576","430024,24","436,182,724","439,308,255","399362,34","360,706,679","357,516,605","337,495,933","292048,4","244,077,054","214,684,399","161,180,238","123,661,148","101,765,454","76,069,683","48,953,768","25587,09","10,269,102","2892,28","557,302","76,107"
5,Estimates,"Less developed regions, excluding China",,948,1950,"180,067,503","144366,89","130,689,267","116,491,678","102689,89","87,044,942","74,549,503","66,670,303","57706,68","48,095,526","40,288,141","32,752,607","26,426,188","18,713,453","12,588,846","6935,52","3,696,732",-,-,-,-
5,Estimates,"Less developed regions, excluding China",,948,1955,"211697,65","163,181,852","140,589,952","127,835,832","113,079,892","98,936,673","83,551,337","71,131,746","63209,46","54,158,005","44,507,328","36,135,361","28274,57","20,925,208","13518,46","7,585,375","4,184,348",-,-,-,-
5,Estimates,"Less developed regions, excluding China",,948,1960,"245,329,238","194,827,406","159,534,076","137624,39","124,377,538","109,388,618","95,439,583","80,122,892","67,748,192","59,619,824","50,436,475","40298,26","31,550,677","22,838,587","15,472,144","8,390,004","4,774,189",-,-,-,-
5,Estimates,"Less developed regions, excluding China",,948,1965,"275,959,627","228,256,286","190,823,667","155,991,504","133,555,692","120,160,309","105474,92","91,670,426","76,467,733","64,025,393","55,637,236","46,077,107","35,440,703","26110,58","17,164,571","9,865,739","5,566,943",-,-,-,-
5,Estimates,"Less developed regions, excluding China",,948,1970,"304,506,951","258,763,098","223,890,723","187365,93","151,917,403","129,325,102","116131,11","101,775,239","87,916,936","72,757,922","60159,22","51,188,261","40,849,877","29,731,131","19,808,046","11,168,049","6,789,891",-,-,-,-
5,Estimates,"Less developed regions, excluding China",,948,1975,"334,111,727","287,696,572","254,311,753","219,829,952","182,466,491","147,459,469","125,264,755","112,507,183","98,111,384","84363,69","68,868,764","55,603,942","45,419,567","34,329,896","22,690,517","13,114,734","7,936,616",-,-,-,-
5,Estimates,"Less developed regions, excluding China",,948,1980,"361,374,434","317,455,176","283025,69","249,938,874","214,404,053","177,922,412","143,544,631","121372,45","108,695,666","94,002,605","79,997,871","63,777,733","49,852,766","38,647,079","26,601,741","15,350,556","9,623,933",-,-,-,-
5,Estimates,"Less developed regions, excluding China",,948,1985,"401,596,029","345,132,389","313,003,469","278,983,925","245,128,748","210,247,888","174,226,642","140,228,097","117,602,314","104,464,871","89,077,981","74,227,359","57,049,663","42,131,772","30,039,441","18,221,378","11862,73",-,-,-,-
5,Estimates,"Less developed regions, excluding China",,948,1990,"428,364,467","386128,81","340,918,518","308,647,033","273,487,319","240,295,108","205968,53","170,079,383","136,022,785","113,490,313","99,285,551","82,920,296","66,821,977","48,655,081","33,182,295","20,945,416","14,352,103",-,-,-,-
5,Estimates,"Less developed regions, excluding China",,948,1995,"446186,2","413,387,412","381,546,014","336,063,331","301,481,182","266,582,877","234,674,243","200,872,976","165,357,651","131,517,753","108,547,688","93,233,585","75,352,363","57,800,924","38,964,331","23,576,578","11,660,638","4300,33","1,116,351","193,113","22,955"
5,Estimates,"Less developed regions, excluding China",,948,2000,"451,856,453","432,033,528","408775,81","376,967,857","329,774,215","294,344,408","259,422,923","228,129,811","195,000,184","159,749,107","125,703,694","101,986,432","85,064,032","65,611,468","46,761,986","28160,93","14,364,899","5,608,891","1,527,278","278,919","35,764"
5,Estimates,"Less developed regions, excluding China",,948,2005,"466,235,701","438,510,901","427,566,581","404526,26","370,646,234","321,918,124","285,728,691","251,426,175","220,878,678","188,174,706","152,824,758","118,437,993","93,489,522","74,596,012","53,644,225","34,329,166","17,569,541","7,110,141","2,069,117","401,74","55,563"
6,Estimates,Sub-Saharan Africa,,947,1950,"31,041,384","24,240,701","20771,88","18184,48","15,740,092","13,510,464","11,623,581","9,825,293","8,282,904","6,934,618","5,770,604","4,685,124","3,636,611","2,627,559","1,693,554","909,85","476,888",-,-,-,-
6,Estimates,Sub-Saharan Africa,,947,1955,"35,629,988","27,208,566","23,256,361","20,097,849","17,454,655","14,970,702","12,791,855","10,937,375","9,165,277","7,647,177","6,310,193","5,111,468","3,965,558","2,848,839","1,822,454","974,683","513,721",-,-,-,-
6,Estimates,Sub-Saharan Africa,,947,1960,"40,538,535","31606,44","26,188,283","22,559,164","19,348,872","16,660,524","14,227,616","12,083,355","10250,39","8,509,984","7,003,705","5,630,273","4,368,142","3,148,872","2,015,548","1,079,634","570,904",-,-,-,-
6,Estimates,Sub-Saharan Africa,,947,1965,"46,439,713","36,386,996","30,506,553","25,428,448","21,728,263","18,484,428","15,857,275","13,468,402","11,357,737","9,547,932","7,815,559","6,290,483","4,853,882","3512,51","2,268,124","1,226,232","652,136",-,-,-,-
6,Estimates,Sub-Saharan Africa,,947,1970,"53,416,595","42,113,796","35,233,857","29,715,382","24,589,807","20,867,345","17,691,001","15100,5","12,735,725","10,635,975","8,818,578","7,046,517","5,442,012","3,920,612","2545,57","1,391,034","740,115",-,-,-,-
6,Estimates,Sub-Saharan Africa,,947,1975,"61,730,736","48,830,006","40,843,652","34,301,474","28,725,247","23,647,845","19,995,151","16,855,974","14,300,689","11,956,659","9853,7","7,985,953","6,140,771","4,449,676","2,895,399","1,618,995","884,741",-,-,-,-
6,Estimates,Sub-Saharan Africa,,947,1980,"71,302,908","56,928,393","47,494,404","39,928,889","33,396,414","27832,47","22,854,308","19,214,284","16,058,451","13,511,722","11,156,486","8,989,122","7,019,703","5073,42","3,326,183","1,855,433","1,036,056",-,-,-,-
6,Estimates,Sub-Saharan Africa,,947,1985,"82,753,405","66,155,729","55532,33","46,498,707","38,804,003","32,243,583","26,786,477","21914,04","18,332,179","15,210,822","12,633,533","10,225,576","7,951,415","5846,93","3,816,246","2,135,904","1,210,581",-,-,-,-
6,Estimates,Sub-Saharan Africa,,947,1990,"93,663,078","77,262,168","64,731,306","54400,29","45,137,917","37,366,039","30,942,383","25,627,073","20,858,107","17,330,711","14,228,269","11,596,676","9,083,689","6,671,141","4,444,717","2,490,748","1,418,972",-,-,-,-
6,Estimates,Sub-Saharan Africa,,947,1995,"103,978,183","87,351,339","75,189,987","63,252,509","52,824,904","43,225,405","35,617,744","29,486,993","24,393,042","19757,58","16,248,066","13,103,676","10,334,111","7,649,131","5,107,993","2,928,928","1,224,323","368,821","73,265","9,076",686
6,Estimates,Sub-Saharan Africa,,947,2000,"113,932,033","97382,97","85,507,416","73925,67","61,442,508","49,889,465","40,028,734","32,941,659","27,388,817","22732,26","18350,4","14,891,319","11,677,364","8,738,152","5910,13","3,421,643","1,571,587","476,366","95,884","11,861",899
6,Estimates,Sub-Saharan Africa,,947,2005,"124,959,022","106,761,209","94,995,208","83,970,474","71,797,362","57,843,298","45,477,263","36,165,255","29,949,248","25,117,205","20,900,806","16,742,981","13,262,366","9,902,493","6,798,672","4,004,313","1,860,937","622,253","125,938","15,884","1,195"
7,Estimates,AFRICA,,903,1950,"38,311,999","29,910,451","25,791,579","22,664,498","19,654,373","16,862,519","14,496,496","12,292,324","10,384,393","8,712,043","7,255,639","5,900,058","4,585,726","3,326,975","2,157,339","1,164,985","596,573",-,-,-,-
7,Estimates,AFRICA,,903,1955,"44,145,029","33,864,197","28,786,208","25,001,308","21,771,366","18,712,902","15,988,038","13,668,554","11,497,122","9,615,586","7,948,964","6,443,418","5,005,409","3,600,666","2,333,793","1,229,674","640,825",-,-,-,-
7,Estimates,AFRICA,,903,1960,"50362,45","39,447,297","32,706,938","27,872,375","24,023,398","20,759,068","17,793,922","15,101,392","12,814,698","10,681,756","8,812,131","7,093,236","5,513,668","3990,88","2591,43","1,384,798","709,066",-,-,-,-
7,Estimates,AFRICA,,903,1965,"57,644,198","45707,45","38257,6","31,456,053","26,516,658","22,776,359","19,697,625","16,800,437","14,149,844","11,887,454","9,782,212","7,993,635","6,222,601","4,555,169","2,967,179","1,634,824","887,736",-,-,-,-
7,Estimates,AFRICA,,903,1970,"65,534,162","52,628,732","44,424,846","37,257,093","30,223,814","25260,52","21705,15","18,820,032","15,906,336","13,240,969","11,022,296","8,882,808","7050,43","5,142,909","3,425,764","1,875,133","1,133,751",-,-,-,-
7,Estimates,AFRICA,,903,1975,"75,619,729","60,265,721","51,026,461","43,084,323","35,793,089","28,904,893","24,147,496","20,822,348","17,928,089","15,049,686","12360,33","10,020,144","7,757,278","5,783,023","3,815,589","2,182,484","1263,34",-,-,-,-
7,Estimates,AFRICA,,903,1980,"86,543,725","69,922,031","58,593,441","49,639,283","41723,54","34,604,914","27,941,207","23,270,097","20,083,754","17,109,488","14,237,963","11320,41","8,916,322","6,544,473","4,385,528","2,517,339","1,470,954",-,-,-,-
7,Estimates,AFRICA,,903,1985,"99,757,283","80,964,198","68,411,138","57,480,175","48,272,781","40,252,064","33,464,898","27024,24","22,320,281","19,106,153","16,046,373","13,101,263","10,064,456","7,478,042","4,971,532","2,851,255","1,688,602",-,-,-,-
7,Estimates,AFRICA,,903,1990,"110,951,043","93922,82","79,427,234","66,942,562","55,585,297","46,510,125","38,855,776","32,255,609","25919,51","21,276,095","17,999,043","14,807,822","11,714,765","8,510,421","5,750,631","3292,98","1,962,977",-,-,-,-
7,Estimates,AFRICA,,903,1995,"120,332,106","104,382,886","91750,22","77,692,814","64,834,404","53,225,318","44,601,911","37,346,356","30,973,404","24,765,653","20,079,197","16,666,585","13,293,903","9969,55","6,600,815","3,853,211","1,664,327","518,532","103,835","12,734",956
7,Estimates,AFRICA,,903,2000,"129,819,393","113,581,769","102,463,908","90,302,365","75505,36","61,518,643","49,808,247","41,806,964","35156,34","29,207,364","23209,02","18,527,811","14977,54","11363,41","7,814,195","4,494,358","2,102,344","654,959","134,053","16,344","1,232"
7,Estimates,AFRICA,,903,2005,"141,913,569","122,530,552","111,134,272","100,762,254","87,834,911","71,552,037","56,883,192","45,830,611","38,723,139","32,772,248","27,203,658","21,379,475","16,648,667","12,855,954","8,980,881","5,398,916","2491,64","844,005","172,604","21,684","1,595"
8,Estimates,Eastern Africa,1,910,1950,"11,707,332","8,939,565","7,572,806","6,640,629","5,697,058","4,841,751","4,140,351","3,475,817","2,908,128","2,440,327","1,940,499","1,558,687","1,218,634","889,696","568,256","302,378","144,284",-,-,-,-
8,Estimates,Eastern Africa,1,910,1955,"13,440,424","10214,77","8,523,484","7,298,508","6,352,018","5,400,745","4,565,773","3,879,604","3,228,505","2,675,143","2212,2","1,713,408","1,314,271","953,25","614,319","324,55","160,93",-,-,-,-
8,Estimates,Eastern Africa,1,910,1960,"15,338,631","11,900,865","9,784,139","8,240,152","7004,63","6,047,185","5,117,776","4,300,707","3,625,524","2,989,723","2,442,444","1,968,938","1,461,833","1,044,757","674,269","363,57","181,501",-,-,-,-
8,Estimates,Eastern Africa,1,910,1965,"17,752,194","13,806,216","11460,15","9,491,587","7,930,361","6,691,394","5,754,688","4,844,842","4,042,399","3,379,215","2,749,373","2,194,052","1,699,712","1,181,669","756,933","412,92","212,192",-,-,-,-
8,Estimates,Eastern Africa,1,910,1970,"20,594,013","16162,51","13,369,236","11,151,606","9,163,684","7,607,804","6,396,343","5,474,949","4,582,977","3,790,891","3,129,814","2,490,493","1,913,076","1,391,194","872,868","476,083","250,47",-,-,-,-
8,Estimates,Eastern Africa,1,910,1975,"23921,9","18,872,632","15,661,323","12,999,498","10,751,475","8,773,919","7,258,026","6,079,689","5,177,983","4,301,562","3517,67","2,842,273","2,181,697","1,578,043","1,038,593","558,576","296,599",-,-,-,-
8,Estimates,Eastern Africa,1,910,1980,"27,649,651","22,053,944","18,271,251","15,208,726","12,567,139","10,345,447","8,423,307","6,933,692","5,762,678","4,875,599","4,010,372","3,217,973","2,515,627","1,823,788","1,199,883","682,265","364,553",-,-,-,-
