Index,Variant,Region,Notes,Country code,Year,0 - 4,5 - 9,10 - 14,15 - 19,20 - 24,25 - 29,30 - 34,35 - 39,40 - 44,45 - 49,50 - 54,55 - 59,60 - 64,65 - 69,70 - 74,75 - 79,80 - 84,85 - 89,90 - 94,95 - 99,100+
0,Estimates,WORLD,,900,1950,"172,803,017","137,048,783","131,248,007","122,153,283","111,900,598","96,681,394","82,379,607","80,036,785","72,729,604","62,932,809","52,425,042","43500,25","34,992,992","25176,67","16,647,749","9,207,736","5,237,082",-,-,-,-
0,Estimates,WORLD,,900,1955,"203,718,886","161,119,064","134,751,301","128948,28","118,724,464","108,621,327","93,627,034","78,934,548","76,209,181","67,871,392","57,839,134","45,909,303","37,524,476","28130,75","18,401,956","10,483,785","6,123,824",-,-,-,-
0,Estimates,WORLD,,900,1960,"218,974,702","191,907,439","158,623,782","132,400,974","125,973,855","115,647,374","105,758,562","90,448,877","75,434,308","72017,95","63,159,878","51,811,614","39,299,833","30,544,806","20,859,701","11804,51","7,148,108",-,-,-,-
0,Estimates,WORLD,,900,1965,"244,414,189","208,313,051","189,303,137","156,199,637","129,449,783","123183,76","112,812,499","102,896,567","87,185,597","71,578,634","67,263,077","57,431,429","44,983,135","31,864,577","23007,78","13,593,823","8,309,219",-,-,-,-
0,Estimates,WORLD,,900,1970,"265,967,343","234,783,095","206,101,896","186,890,103","152,751,333","126,834,475","120,522,048","109,985,615","99,841,838","83,704,336","67,455,981","61,871,413","50,690,458","37,388,172",23953,"15,280,367","9,944,679",-,-,-,-
0,Estimates,WORLD,,900,1975,"277,211,771","257,404,975","232,496,281","203,738,723","183,697,223","150600,48","124,528,661","118,093,764","107,142,653","96557,87","79616,61","62,399,628","55,113,458","42,504,674","28,408,399","15,792,451","11,552,056",-,-,-,-
0,Estimates,WORLD,,900,1980,"276,177,044","268,227,999","254867,02","229,673,368","200,816,591","181,111,984","148,522,294","121,703,188","115,576,584","103,361,913","92,248,852","74,286,477","55,923,924","46,373,895","33,108,693","19,449,808","12,449,867",-,-,-,-
0,Estimates,WORLD,,900,1985,"297,826,019","267,466,494","266,111,516","253,080,007","227,003,818","198,204,048","178,649,757","146,012,658","118,813,962","111,370,645","98,294,455","85,877,112","66,733,039","47,389,619","36,389,889","22,570,833","15,151,198",-,-,-,-
0,Estimates,WORLD,,900,1990,"321,293,561","290,505,497","266,137,428","263,313,974","248,511,121","223,298,548","195933,85","176118,75","143,057,556","115,450,067","106,641,311","92,037,921","77,593,667","57133,35","37,498,244","25,272,147","18492,92",-,-,-,-
0,Estimates,WORLD,,900,1995,"318,870,483","313665,47","288,518,573","263,963,186","259,204,648","244,461,671","219,769,449","192192,68","172,124,466","138,893,983","110679,32","99,852,509","83372,78","66,688,019","45,447,758","26,331,186","14,284,778","5,507,947","1,433,152","227,11","26,361"
0,Estimates,WORLD,,900,2000,"314,911,807","311,718,501","311,730,704","286,788,386","260,544,942","255,039,804","240,045,185","215,139,554","187377,23","166712,62","132,956,509","103,885,616","90,655,816","72,085,473","53,411,303","32,576,171","15,830,652","6,721,335","1,855,591","316,993","33,903"
0,Estimates,WORLD,,900,2005,"316,402,819","308,175,015","309,719,745","309,940,951","283,559,484","256,343,054","250,213,861","235,004,562","209,863,291","181699,68","160,069,604","125351,5","95,223,859","79,019,499","58,559,487","38968,88","20,226,083","7,717,591","2,374,846","435,508","49,552"
1,Estimates,More developed regions,a,901,1950,"41,663,178","34,625,964","36,620,155","34,043,441","34,708,072","29,431,553","23,497,716","27093,86","26,255,705","23,055,909","19,689,871","16,106,446","13,877,397","10,921,286","7,822,813","4,733,931","3,109,809",-,-,-,-
1,Estimates,More developed regions,a,901,1955,"44,429,076","41,343,852","34,670,096","36,217,793","33,373,328","34,334,196","29,202,309","23,105,132","26,668,147","25,226,098","22,350,215","18,176,166","14,548,113","11,771,177","8,441,669","5,323,537","3,654,404",-,-,-,-
1,Estimates,More developed regions,a,901,1960,"45,852,154","44,216,724","41,251,138","34,213,429","35,729,018","33,287,331","34,017,551","28,786,114","22,715,888","25,940,737","24,386,034","20,849,758","16,377,951","12,350,867","9,133,169","5,801,196","4,205,825",-,-,-,-
1,Estimates,More developed regions,a,901,1965,"45,692,543","45,732,535","44,227,655","41,115,011","33,915,755","35,811,065","33,331,346","33,839,329","28438,19","22,120,413","24,874,275","22,847,452","18,718,282","13,872,332","9,684,708","6,296,821","4,713,902",-,-,-,-
1,Estimates,More developed regions,a,901,1970,"42,311,832","45,658,714","45,903,913","43,970,985","40,317,411","33,931,603","35,623,436","32,969,192",33274,"27,754,819","21,247,121","23,291,441","20,607,166","16,017,129","10,853,071","6,683,649","5,322,222",-,-,-,-
1,Estimates,More developed regions,a,901,1975,"41,526,532","42,460,324","45,736,234","45,681,886","43,834,134","41,023,014","33,976,747","35304,87","32,512,111","32,401,101","26,674,274","19,955,902","21,176,246","17,664,972","12,484,473","7,454,721","5,857,699",-,-,-,-
1,Estimates,More developed regions,a,901,1980,"40,161,572","41,558,671","42,648,292","45,699,486","45,819,795","43,955,032","41,147,767","33,222,495","34929,6","31,526,399","31,228,622","25,313,557","18,248,141","18,006,289","14,163,473","8,976,609","6,772,714",-,-,-,-
1,Estimates,More developed regions,a,901,1985,"40,158,993","40,065,812","41,920,177","43,198,644","45,901,707","45,695,672","43,726,707","40,694,413","32,794,151","33,832,869","30,268,563","29,385,238","23,194,277","15,971,689","14,848,449","10,080,561","7,850,144",-,-,-,-
1,Estimates,More developed regions,a,901,1990,"39,965,179","40,254,843","40,447,636","42,301,034","43,040,719","45,789,727","45,809,989","43,605,506","40216,77","32295,36","32,783,003","28,745,647","27,131,397","20,528,844","13,446,677","10,970,748","9,487,667",-,-,-,-
1,Estimates,More developed regions,a,901,1995,"36,554,461","40,332,749","40844,78","41,176,197","42734,3","43,475,473","46,038,164","45532,84","42,973,373","39,403,197","31,330,008","30913,7","26,457,341","23,866,964","17,110,848","10,123,675","6871,85","3014,97","857,541","143,981","16,886"
1,Estimates,More developed regions,a,901,2000,"33,917,753","36,930,777","41,008,137","41860,18","41,734,843","43,139,853","43,759,209","45,797,251","44771,51","41,844,856","38,031,824","29,767,466","28,431,827","23,426,467","19,854,705","13,094,021","6,650,753","3,528,571","1,093,438","195,371","20,371"
1,Estimates,More developed regions,a,901,2005,"33,931,856","34223,2","37,401,391","41,778,136","42,611,695","42,324,193","43,500,013","43,726,663","45,285,874","43,869,104","40,541,972","36,193,025","27,853,289","25,283,951","19788,82","15,319,892","8,782,128","3,582,179","1,345,344","263,951","28,116"
2,Estimates,Less developed regions,b,902,1950,"131,139,839","102,422,819","94,627,852","88,109,842","77,192,526","67,249,841","58,881,891","52,942,925","46,473,899","39876,9","32,735,171","27,393,804","21,115,595","14,255,384","8,824,936","4,473,805","2,127,273",-,-,-,-
2,Estimates,Less developed regions,b,902,1955,"159289,81","119,775,212","100,081,205","92,730,487","85,351,136","74,287,131","64,424,725","55,829,416","49,541,034","42,645,294","35,488,919","27,733,137","22,976,363","16,359,573","9,960,287","5,160,248","2469,42",-,-,-,-
2,Estimates,Less developed regions,b,902,1960,"173,122,548","147,690,715","117,372,644","98,187,545","90,244,837","82,360,043","71,741,011","61,662,763","52718,42","46,077,213","38,773,844","30,961,856","22,921,882","18,193,939","11,726,532","6,003,314","2,942,283",-,-,-,-
2,Estimates,Less developed regions,b,902,1965,"198,721,646","162,580,516","145,075,482","115,084,626","95,534,028","87,372,695","79,481,153","69,057,238","58,747,407","49,458,221","42,388,802","34,583,977","26,264,853","17,992,245","13,323,072","7,297,002","3,595,317",-,-,-,-
2,Estimates,Less developed regions,b,902,1970,"223,655,511","189,124,381","160,197,983","142,919,118","112,433,922","92,902,872","84,898,612","77,016,423","66,567,838","55,949,517","46208,86","38,579,972","30,083,292","21,371,043","13,099,929","8,596,718","4,622,457",-,-,-,-
2,Estimates,Less developed regions,b,902,1975,"235,685,239","214,944,651","186,760,047","158,056,837","139,863,089","109,577,466","90,551,914","82,788,894","74,630,542","64,156,769","52,942,336","42,443,726","33,937,212","24,839,702","15,923,926","8337,73","5,694,357",-,-,-,-
2,Estimates,Less developed regions,b,902,1980,"236,015,472","226,669,328","212,218,728","183,973,882","154,996,796","137,156,952","107,374,527","88,480,693","80,646,984","71,835,514","61020,23","48972,92","37,675,783","28,367,606","18945,22","10,473,199","5,677,153",-,-,-,-
2,Estimates,Less developed regions,b,902,1985,"257,667,026","227,400,682","224,191,339","209,881,363","181,102,111","152,508,376","134923,05","105,318,245","86,019,811","77,537,776","68,025,892","56,491,874","43,538,762","31417,93","21541,44","12,490,272","7,301,054",-,-,-,-
2,Estimates,Less developed regions,b,902,1990,"281,328,382","250,250,654","225,689,792","221012,94","205,470,402","177,508,821","150,123,861","132,513,244","102,840,786","83,154,707","73,858,308","63,292,274","50462,27","36,604,506","24,051,567","14,301,399","9,005,253",-,-,-,-
2,Estimates,Less developed regions,b,902,1995,"282,316,022","273,332,721","247,673,793","222,786,989","216,470,348","200,986,198","173,731,285","146659,84","129,151,093","99,490,786","79,349,312","68,938,809","56,915,439","42,821,055","28336,91","16,207,511","7,412,928","2,492,977","575,611","83,129","9,475"
2,Estimates,Less developed regions,b,902,2000,"280,994,054","274,787,724","270,722,567","244,928,206","218,810,099","211,899,951","196,285,976","169,342,303","142605,72","124,867,764","94,924,685","74118,15","62,223,989","48,659,006","33,556,598","19482,15","9,179,899","3,192,764","762,153","121,622","13,532"
2,Estimates,Less developed regions,b,902,2005,"282,470,963","273,951,815","272,318,354","268,162,815","240,947,789","214,018,861","206,713,848","191,277,899","164,577,417","137,830,576","119,527,632","89,158,475","67370,57","53,735,548","38,770,667","23,648,988","11,443,955","4,135,412","1,029,502","171,557","21,436"
3,Estimates,Least developed countries,c,941,1950,"16,827,545","13,186,787","11,338,226","10,061,155","8,849,484","7,636,877","6,638,905","5,935,582","5,186,211","4,085,846","3,405,648","2,713,985","2,083,304","1,448,617","890,185","458,674","233,225",-,-,-,-
3,Estimates,Least developed countries,c,941,1955,"19,354,661","14,767,812","12,682,482","10,959,297","9,591,941","8334,39","7,168,711","6,194,776","5,481,116","4,719,577","3,645,732","2,946,251","2234,12","1,581,208","970,342","489,046","242,39",-,-,-,-
3,Estimates,Least developed countries,c,941,1960,"21,897,012","17,225,965","14,250,823","12,290,299","10,477,799","9,064,049","7,852,857","6,716,987","5,747,931","5,019,325","4242,72","3,181,106","2,450,737","1,719,017","1,079,445","548,023","263,651",-,-,-,-
3,Estimates,Least developed countries,c,941,1965,"24,930,889","19,681,892","16,665,925","13,829,624","11,762,307","9,910,636","8,552,277","7,374,304","6,253,798","5,285,381","4,533,303","3,723,095","2,668,148","1,907,385","1,192,136","623,757","299,792",-,-,-,-
3,Estimates,Least developed countries,c,941,1970,"28,386,447","22,657,755","19,131,972","16,236,494","13,284,955","11,172,974","9392,47","8,075,754","6,907,761","5,788,498","4,808,952","4,014,478","3,153,248","2,105,002","1,345,639","705,53","350,367",-,-,-,-
3,Estimates,Least developed countries,c,941,1975,"32118,72","25,927,111","21,990,608","18,576,621","15,549,961","12,591,155","10,564,248","8,844,533","7,555,642","6,398,946","5,276,648","4,276,849","3,424,729","2,515,623","1,511,907","824,215","423,208",-,-,-,-
3,Estimates,Least developed countries,c,941,1980,"36,048,689","29,484,337","25,101,856","21,316,222","17,782,802","14,742,359","11,893,112","9,938,291","8,232,924","6,961,947","5,810,292","4,673,667","3,661,414","2,745,625","1,813,809","924,014","492,619",-,-,-,-
3,Estimates,Least developed countries,c,941,1985,"41,273,241","33,215,784","28,604,551","24,364,393","20,426,215","16,880,833","13,952,939","11,224,473","9,305,906","7649,53","6,361,657","5199,39","4,012,848","2960,29","1,992,678","1,114,577","573,298",-,-,-,-
3,Estimates,Least developed countries,c,941,1990,"45964,05","38506,95","32,468,603","27,924,364","23,444,906","19,436,242","16,017,769","13,212,694","10,569,326","8,691,472","7,051,003","5,737,925","4,518,532","3,279,581","2,182,676","1,248,127","687,553",-,-,-,-
3,Estimates,Least developed countries,c,941,1995,"51,352,761","43,316,677","37,802,998","31,854,669","27,007,611","22,362,806","18,538,569","15,305,033","12,609,683","10,024,544","8,157,289","6,485,486","5,092,599","3,781,916","2,484,316","1,407,613","604,141","177,315","30,676","3,355",205
3,Estimates,Least developed countries,c,941,2000,"55,345,749","48,399,512","42,504,493","37,159,288","30,906,428","25,744,879","21,075,455","17,415,826","14,357,244","11,785,642","9,270,172","7,404,765","5,696,805","4,229,107","2,856,704","1,612,828","723,519","221,272","41,997","4,373","0,28"
3,Estimates,Least developed countries,c,941,2005,"60,451,177","52,554,619","47,614,759","41,949,792","36,311,831","29,744,157","24,482,157","19,919,076","16,420,066","13,488,755","10,976,187","8,477,642","6,562,372","4,781,593","3,239,928","1,891,304","848,933","272,808","53,946","6,104",374
4,Estimates,Other less developed countries (excluding least developed countries),,934,1950,"114,312,294","89,236,032","83,289,626","78,048,687","68,343,042","59,612,964","52,242,986","47,007,343","41,287,688","35,791,054","29,329,523","24,679,819","19,032,291","12,806,767","7,934,751","4,015,131","1,894,048",-,-,-,-
4,Estimates,Other less developed countries (excluding least developed countries),,934,1955,"139,935,149","105007,4","87,398,723","81771,19","75,759,195","65,952,741","57,256,014","49634,64","44,059,918","37,925,717","31,843,187","24,786,886","20,742,243","14,778,365","8,989,945","4,671,202","2227,03",-,-,-,-
4,Estimates,Other less developed countries (excluding least developed countries),,934,1960,"151,225,536","130464,75","103,121,821","85,897,246","79,767,038","73,295,994","63,888,154","54,945,776","46,970,489","41,057,888","34,531,124","27780,75","20,471,145","16,474,922","10,647,087","5,455,291","2,678,632",-,-,-,-
4,Estimates,Other less developed countries (excluding least developed countries),,934,1965,"173,790,757","142,898,624","128,409,557","101,255,002","83,771,721","77,462,059","70,928,876","61,682,934","52,493,609","44172,84","37,855,499","30,860,882","23,596,705","16084,86","12,130,936","6,673,245","3,295,525",-,-,-,-
4,Estimates,Other less developed countries (excluding least developed countries),,934,1970,"195,269,064","166,466,626","141,066,011","126,682,624","99,148,967","81,729,898","75,506,142","68,940,669","59,660,077","50,161,019","41,399,908","34,565,494","26,930,044","19,266,041","11754,29","7,891,188","4272,09",-,-,-,-
4,Estimates,Other less developed countries (excluding least developed countries),,934,1975,"203,566,519","189017,54","164,769,439","139,480,216","124,313,128","96,986,311","79,987,666","73,944,361","67074,9","57,757,823","47,665,688","38,166,877","30,512,483","22,324,079","14,412,019","7,513,515","5,271,149",-,-,-,-
4,Estimates,Other less developed countries (excluding least developed countries),,934,1980,"199,966,783","197,184,991","187,116,872","162657,66","137,213,994","122,414,593","95,481,415","78,542,402","72414,06","64,873,567","55,209,938","44,299,253","34,014,369","25,621,981","17,131,411","9,549,185","5,184,534",-,-,-,-
4,Estimates,Other less developed countries (excluding least developed countries),,934,1985,"216,393,785","194,184,898","195,586,788","185516,97","160,675,896","135,627,543","120,970,111","94,093,772","76,713,905","69,888,246","61,664,235","51,292,484","39,525,914","28457,64","19,548,762","11,375,695","6,727,756",-,-,-,-
4,Estimates,Other less developed countries (excluding least developed countries),,934,1990,"235,364,332","211,743,704","193,221,189","193,088,576","182,025,496","158,072,579","134,106,092","119300,55","92271,46","74,463,235","66,807,305","57,554,349","45,943,738","33,324,925","21,868,891","13,053,272","8317,7",-,-,-,-
4,Estimates,Other less developed countries (excluding least developed countries),,934,1995,"230,963,261","230,016,044","209,870,795","190932,32","189,462,737","178,623,392","155,192,716","131,354,807","116541,41","89,466,242","71,192,023","62,453,323","51822,84","39,039,139","25,852,594","14,799,898","6,808,787","2,315,662","544,935","79,774","9,27"
4,Estimates,Other less developed countries (excluding least developed countries),,934,2000,"225,648,305","226,388,212","228,218,074","207,768,918","187,903,671","186,155,072","175,210,521","151,926,477","128,248,476","113,082,122","85,654,513","66,713,385","56,527,184","44,429,899","30,699,894","17,869,322","8456,38","2,971,492","720,156","117,249","13,252"
4,Estimates,Other less developed countries (excluding least developed countries),,934,2005,"222,019,786","221,397,196","224,703,595","226,213,023","204,635,958","184,274,704","182,231,691","171,358,823","148,157,351","124,341,821","108,551,445","80,680,833","60,808,198","48,953,955","35,530,739","21,757,684","10,595,022","3,862,604","975,556","165,453","21,062"
5,Estimates,"Less developed regions, excluding China",,948,1950,"90,826,506","72,519,863","65,787,247","59,028,082","52,172,423","44,352,618","38,041,751","34,265,996","29,689,021","24,718,207","20,324,907","16,549,025","13023,31","8,555,543","5,863,891","3,156,965","1,654,196",-,-,-,-
5,Estimates,"Less developed regions, excluding China",,948,1955,"107,797,767","82,594,979","70,760,489","64,424,699",57243,"50,144,369","42,584,389","36,309,716","32,362,319","27,678,436","22,615,201","17,981,687","14,012,227","10,160,323","6,050,716","3,448,603","1,836,278",-,-,-,-
5,Estimates,"Less developed regions, excluding China",,948,1960,"125,152,387","99,532,472","80,916,008","69,346,001","62,617,868","55,266,853","48,420,897","40,841,108","34,487,213","30,353,444","25,568,014","20,231,682","15,509,458","11,183,816","7,363,574","3,669,779","2,083,652",-,-,-,-
5,Estimates,"Less developed regions, excluding China",,948,1965,"140,726,515","116,747,563","97,582,883","79,174,019","67,237,401","60398,32","53,269,225","46,471,401","38,875,148","32,447,612","28,077,378","23,087,711","17552,55","12614,81","8,236,639","4,587,038","2369,42",-,-,-,-
5,Estimates,"Less developed regions, excluding China",,948,1970,"155,290,205","132,215,662","114,593,857","95,790,198","77000,74","64,953,655","58,261,821","51,353,712","44,447,114","36,796,672","30,240,138","25558,94","20,179,568","14,476,916","9388,75","5228,56","2,969,326",-,-,-,-
5,Estimates,"Less developed regions, excluding China",,948,1975,"170,420,235","147,018,633","130,039,233","112,557,737","93,165,606","74,557,355","62,849,003","56,439,698","49,511,382","42,552,813","34,624,478","27,673,527","22,399,776","16,673,571","10,853,312","6,060,461","3,508,026",-,-,-,-
5,Estimates,"Less developed regions, excluding China",,948,1980,"184,268,393","162,191,951","144,690,777","127,735,137","109,495,376","90,700,271","72,503,618","60,900,656","54,409,015","47,236,777","40027,83","31,723,617","24,457,906","18,712,703","12,638,747","7,137,395","4,207,023",-,-,-,-
5,Estimates,"Less developed regions, excluding China",,948,1985,"204,796,267","176241,99","159,947,243","142559,03","125132,56","107,266,817","88,814,075","70789,22","58,854,319","52,001,596","44,354,693","36,655,529","27,906,591","20,193,112","14,096,578","8,319,442","5,155,336",-,-,-,-
5,Estimates,"Less developed regions, excluding China",,948,1990,"218,582,867","197,129,057","174,056,047","157628,62","139,431,739","122,377,747","105,024,816","86,587,691","68,473,503","56531,34","49,015,886","40,777,669","32,430,092","23,279,926","15,439,916","9,457,926","6,207,186",-,-,-,-
5,Estimates,"Less developed regions, excluding China",,948,1995,"227636,36","211,104,028","194,758,261","171,419,991","153,587,295","135,558,052","119,156,887","102,093,164","83,908,436","65,864,462","53,617,007","45,458,674","36,453,023","27,446,125","18,118,201","10,572,445","5,070,204","1,806,982","449,246","72,044","8,197"
5,Estimates,"Less developed regions, excluding China",,948,2000,"230,488,996","220,504,929","208,705,802","192,271,473","167,892,757","149,646,144","131524,22","115,392,653","98,678,249","80526,44","62,337,486","49,699,546","40,750,245","31,036,254","21,568,502","12,622,288","6,166,276","2,313,924","603,205","105,035","12,467"
5,Estimates,"Less developed regions, excluding China",,948,2005,"237,782,962","223,725,623","218,175,511","206,384,296","188,687,684","163,608,809","145,063,796","127,174,246","111,296,422","94,665,679","76,365,816","58,004,536","44,794,121","34,923,718","24,635,692","15,236,307","7,520,029","2,888,388","796,643","147,299","19,791"
6,Estimates,Sub-Saharan Africa,,947,1950,"15584,47","12,115,441","10,356,616","9,083,586","7,851,077","6,700,688","5,749,425","4,854,536","4,061,897","3,357,365","2736,85","2,170,596","1,651,527","1,166,351","734,571","378,722","191,392",-,-,-,-
6,Estimates,Sub-Saharan Africa,,947,1955,"17,894,806","13,636,681","11625,62","10,020,864","8,690,284","7,428,267","6,323,836","5,397,604","4,509,263","3716,29","3,014,723","2385,84","1,802,934","1,267,089","787,538","405,085","198,776",-,-,-,-
6,Estimates,Sub-Saharan Africa,,947,1960,"20,372,814","15848,79","13,127,078","11,276,629","9,615,617","8,252,516","7,037,007","5,959,066","5,036,686","4,151,331","3,361,613","2649,52","2,002,663","1402,81","873,083","447,526","217,412",-,-,-,-
6,Estimates,Sub-Saharan Africa,,947,1965,"23,347,785","18,233,909","15,270,097","12,742,972","10,823,748","9,139,746","7,828,348","6,643,379","5,576,973","4,653,249","3,767,286","2,975,505","2,245,054","1,578,481","984,335","509,897","246,381",-,-,-,-
6,Estimates,Sub-Saharan Africa,,947,1970,"26,863,467","21,129,906","17,653,394","14,873,193","12,292,092","10,354,447","8,728,355","7,442,937","6,261,191","5,184,913","4,249,603","3,349,283","2530,01","1,775,424","1,112,591","579,599","281,22",-,-,-,-
6,Estimates,Sub-Saharan Africa,,947,1975,"31,078,889","24,504,802","20,481,495","17175,31","14,327,686","11,758,144","9,887,879","8,294,392","7,020,783","5,838,207","4,756,441","3,801,299","2,875,414","2,031,655","1,281,126","685,112","342,61",-,-,-,-
6,Estimates,Sub-Saharan Africa,,947,1980,"35,937,299","28,609,842","23,828,332","20,021,878","16,675,899","13,827,566","11344,13","9,488,959","7,877,141","6,592,146","5,393,926","4,283,218","3,287,422","2,328,562","1,480,149","790,974","404,266",-,-,-,-
6,Estimates,Sub-Saharan Africa,,947,1985,"41,736,649","33284,64","27,900,563","23,312,823","19,390,654","16,022,679","13,257,579","10,843,513","9,020,546","7,412,438","6,101,562","4,880,675","3,728,662","2,684,106","1,704,726","911,638","475,099",-,-,-,-
6,Estimates,Sub-Saharan Africa,,947,1990,"47,281,843","38,904,324","32,558,665","27,307,656","22,528,118","18,542,723","15,283,846","12,614,602","10258,28","8,458,361","6,858,499","5,528,024","4,264,977","3,065,287","1,985,208","1,067,303","558,537",-,-,-,-
6,Estimates,Sub-Saharan Africa,,947,1995,"52,539,012","44,040,248","37,853,661","31,756,459","26,345,987","21,422,301","17,596,864","14,509,857","11,957,005","9,653,191","7,852,429","6,239,284","4,851,339","3,523,524","2,286,679","1,256,515","499,321","137,988","23,741","2,347",129
6,Estimates,Sub-Saharan Africa,,947,2000,"57,607,831","49,148,886","43,104,409","37,202,185","30,778,415","24,854,442","19,842,449","16,234,692","13,398,821","11,038,918","8,854,356","7,090,007","5,463,166","4017,66","2653,7","1,478,633","641,673","179,694","31,26","3,063",163
6,Estimates,Sub-Saharan Africa,,947,2005,"63210,76","53,921,829","47,938,047","42,313,491","36,067,644","29,027,073","22,835,611","18,032,939","14,758,343","12,209,772","10,034,563","7,960,896","6,202,443","4,534,313","3,045,402","1,736,472","766,125","235,069","41,463","4,114",213
7,Estimates,AFRICA,,903,1950,"19,257,301","14,963,785","12,877,269","11,334,397","9,820,383","8,386,007","7,197,956","6,103,049","5,129,133","4253,18","3,475,721","2,758,515","2,106,088","1,498,641","948,888","491,438","242,215",-,-,-,-
7,Estimates,AFRICA,,903,1955,"22,215,164","16,998,431","14,409,726","12,486,037","10,856,407","9,306,835","7,927,317","6,771,187","5683,79","4,707,358","3,831,264","3,038,513","2,297,238","1,620,329","1,024,168","521,358","253,026",-,-,-,-
7,Estimates,AFRICA,,903,1960,"25,387,848","19,835,285","16,428,702","13,954,689","11,958,453","10303,36","8,826,206","7,470,115","6,321,965","5,239,765","4,265,768","3,370,061","2556,7","1798,21","1140,69","587,287","278,612",-,-,-,-
7,Estimates,AFRICA,,903,1965,"29,064,862","23,023,572","19,215,179","15776,88","13,198,757","11,262,135","9,738,761","8,312,826","6,978,636","5,831,455","4,759,074","3,825,332","2,917,874","2,082,517","1,313,146","703,602","352,553",-,-,-,-
7,Estimates,AFRICA,,903,1970,"33,070,401","26,523,779","22383,91","18,703,854","15,083,541","12,467,959","10,663,606","9,260,093","7828,05","6,486,364","5349,35","4,257,259","3,303,872","2359,26","1,524,117","802,417","461,982",-,-,-,-
7,Estimates,AFRICA,,903,1975,"38,140,489","30,361,585","25,711,511","21,694,577","17871,99","14,311,625","11,888,503","10,228,592","8,807,241","7,372,849","6,005,611","4,808,556","3,672,625","2,667,443","1,716,807","942,427","515,052",-,-,-,-
7,Estimates,AFRICA,,903,1980,"43,706,577","35,214,116","29,518,384","24,952,818","20,858,995","17,179,268","13,839,287","11,508,075","9,864,428","8,403,136","6,915,737","5,443,092","4,221,694","3,047,501","1,984,704","1,100,096","600,378",-,-,-,-
7,Estimates,AFRICA,,903,1985,"50,407,187","40,831,804","34442,91","28,927,903","24178,94","20,049,522","16,596,398","13,372,056","10,999,384","9,306,376","7,784,778","6,279,539","4,765,998","3474,42","2258,36","1,242,453","685,746",-,-,-,-
7,Estimates,AFRICA,,903,1990,"56,114,923","47,399,327","40046,97","33,674,938","27,829,868","23,120,309","19,272,215","15,952,565","12,773,905","10,421,088","8,683,182","7093,29","5,524,591","3,950,564","2,601,585","1,438,523","793,407",-,-,-,-
7,Estimates,AFRICA,,903,1995,"60,892,063","52,739,106","46,294,533","39,140,089","32,438,336","26,417,353","22,048,462","18,479,222","15,278,006","12142,63","9,747,585","7,943,706","6,274,152","4,611,188","2,984,217","1,676,764","693,913","199,176","34,737","3,312","0,18"
7,Estimates,AFRICA,,903,2000,"65718,61","57,418,145","51,761,066","45,528,186","37,934,106","30,717,853","24,709,898","20,628,899","17,316,977","14,297,976","11,254,155","8,866,843","7,013,491","5,250,248","3,518,654","1,959,469","870,286","252,622","44,661","4,307",223
7,Estimates,AFRICA,,903,2005,"71,867,419","61,967,959","56,173,169","50,864,959","44,170,972","35,952,068","28,568,523","22,844,669","19,103,229","16,062,395","13,188,609","10,224,094","7827,39","5,887,537","4,037,646","2,342,922","1,033,655","323,25","58,103","5,706",291
8,Estimates,Eastern Africa,1,910,1950,"5,854,904","4,454,511","3,768,416","3,314,537","2,838,389","2,404,981","2,058,321","1,731,895","1,444,685","1,191,334","915,273","721,824","553,015","392,638","246,369","124,574","56,491",-,-,-,-
8,Estimates,Eastern Africa,1,910,1955,"6,701,272","5,097,116","4,248,296","3,632,278","3,159,536","2,676,068","2,260,837","1,924,997","1,602,415","1,317,505","1,065,861","795,372","597,765","424,378","264,695","135,23","61,492",-,-,-,-
8,Estimates,Eastern Africa,1,910,1960,"7,657,141","5,920,893","4,882,525","4107,02","3,474,268","2,992,336","2,527,992","2,125,314","1792,26","1,472,514","1,188,553","934,491","666,907","466,351","293,228","150,927","69,469",-,-,-,-
8,Estimates,Eastern Africa,1,910,1965,"8,874,996","6,877,389","5,702,008","4,735,008","3,939,013","3,303,325","2,838,743","2,387,882","1,990,379","1658,33","1,339,042","1,052,915","793,649","529,162","330,12","173,228","81,246",-,-,-,-
8,Estimates,Eastern Africa,1,910,1970,"10,303,286","8,062,315","6,658,656","5,546,757","4,555,614","3,760,594","3,147,487","2693,76","2,250,105","1,853,281","1519,56","1,197,198","903,794","637,798","381,932","200,565","96,785",-,-,-,-
8,Estimates,Eastern Africa,1,910,1975,"11,981,967","9,422,124","7810,43","6,471,828","5,326,423","4,340,049","3,574,636","2,981,559","2,536,547","2,097,039","1,702,155","1,362,302","1,032,463","732,284","465,43","236,358","115,425",-,-,-,-
8,Estimates,Eastern Africa,1,910,1980,"13,873,946","11,025,698","9,119,336","7,577,015","6222,05","5,090,089","4,144,606","3399,81","2,814,136","2,373,033","1,936,908","1,538,647","1,188,703","849,139","545,407","296,729","143,934",-,-,-,-
8,Estimates,Eastern Africa,1,910,1985,"16,006,948","12,848,327","10,721,702","8,900,949","7,330,262","5,982,543","4,886,775","3,958,754","3,224,851","2,645,544","2,196,573","1,755,279","1,342,768","977,155","628,051","340,896","176,775",-,-,-,-
