Customer,Cashier,Created,ArrivedQueue,ArrivedCashier,Left,PeopleBefore
3,1,1686213941371,1686213941377,1686213941377,1686213941397,0
15,5,1686213941371,1686213941403,1686213941403,1686213941432,0
17,6,1686213941371,1686213941408,1686213941408,1686213941438,0
18,6,1686213941371,1686213941411,1686213941438,1686213941452,0
0,0,1686213941371,1686213941372,1686213941372,1686213941456,0
10,4,1686213941371,1686213941390,1686213941390,1686213941470,0
22,9,1686213941371,1686213941419,1686213941419,1686213941474,0
5,2,1686213941371,1686213941380,1686213941380,1686213941475,0
11,4,1686213941371,1686213941394,1686213941471,1686213941476,0
7,3,1686213941371,1686213941385,1686213941385,1686213941476,0
4,1,1686213941371,1686213941380,1686213941397,1686213941486,0
13,4,1686213941371,1686213941399,1686213941476,1686213941492,1
16,5,1686213941371,1686213941405,1686213941432,1686213941492,0
19,7,1686213941371,1686213941412,1686213941412,1686213941503,0
40,4,1686213941371,1686213941449,1686213941492,1686213941503,2
9,3,1686213941371,1686213941387,1686213941476,1686213941505,0
12,1,1686213941371,1686213941397,1686213941486,1686213941505,0
14,1,1686213941371,1686213941399,1686213941505,1686213941506,1
1,0,1686213941371,1686213941376,1686213941457,1686213941507,0
21,8,1686213941371,1686213941419,1686213941419,1686213941518,0
25,5,1686213941371,1686213941424,1686213941492,1686213941520,1
2,0,1686213941371,1686213941377,1686213941507,1686213941523,1
20,7,1686213941371,1686213941415,1686213941503,1686213941529,0
24,9,1686213941371,1686213941421,1686213941474,1686213941531,0
29,7,1686213941371,1686213941430,1686213941529,1686213941540,1
28,6,1686213941371,1686213941429,1686213941452,1686213941544,1
32,1,1686213941371,1686213941434,1686213941506,1686213941561,2
6,2,1686213941371,1686213941384,1686213941475,1686213941565,0
51,4,1686213941371,1686213941471,1686213941503,1686213941566,2
48,1,1686213941371,1686213941464,1686213941561,1686213941569,3
35,7,1686213941371,1686213941440,1686213941540,1686213941576,2
34,6,1686213941371,1686213941439,1686213941544,1686213941584,1
8,2,1686213941371,1686213941385,1686213941566,1686213941585,1
27,3,1686213941371,1686213941429,1686213941505,1686213941588,1
23,8,1686213941371,1686213941421,1686213941518,1686213941600,0
36,0,1686213941371,1686213941440,1686213941523,1686213941601,2
57,1,1686213941371,1686213941486,1686213941569,1686213941605,3
45,7,1686213941371,1686213941458,1686213941576,1686213941613,3
42,6,1686213941371,1686213941453,1686213941584,1686213941614,1
31,5,1686213941371,1686213941434,1686213941520,1686213941617,1
30,9,1686213941371,1686213941432,1686213941531,1686213941621,1
55,4,1686213941371,1686213941480,1686213941566,1686213941626,2
44,0,1686213941371,1686213941458,1686213941601,1686213941627,2
43,6,1686213941371,1686213941455,1686213941614,1686213941641,2
39,3,1686213941371,1686213941447,1686213941588,1686213941643,2
26,8,1686213941371,1686213941427,1686213941600,1686213941644,1
63,7,1686213941371,1686213941501,1686213941613,1686213941646,4
41,5,1686213941371,1686213941452,1686213941617,1686213941648,2
54,3,1686213941371,1686213941476,1686213941643,1686213941650,2
37,2,1686213941371,1686213941440,1686213941585,1686213941658,2
71,7,1686213941371,1686213941513,1686213941646,1686213941673,4
33,8,1686213941371,1686213941437,1686213941644,1686213941673,2
38,9,1686213941371,1686213941443,1686213941621,1686213941678,2
60,4,1686213941371,1686213941494,1686213941626,1686213941682,2
66,1,1686213941371,1686213941507,1686213941605,1686213941687,2
53,8,1686213941371,1686213941475,1686213941673,1686213941692,3
59,3,1686213941371,1686213941491,1686213941650,1686213941693,3
47,9,1686213941371,1686213941462,1686213941678,1686213941694,3
50,2,1686213941371,1686213941469,1686213941658,1686213941695,3
69,3,1686213941371,1686213941511,1686213941693,1686213941703,3
68,1,1686213941371,1686213941510,1686213941687,1686213941707,3
46,0,1686213941371,1686213941461,1686213941627,1686213941712,3
75,8,1686213941371,1686213941520,1686213941692,1686213941713,3
52,6,1686213941371,1686213941472,1686213941641,1686213941719,3
58,2,1686213941371,1686213941487,1686213941695,1686213941721,3
78,1,1686213941371,1686213941524,1686213941708,1686213941723,4
88,1,1686213941371,1686213941534,1686213941723,1686213941730,5
49,5,1686213941371,1686213941467,1686213941648,1686213941746,3
65,2,1686213941371,1686213941504,1686213941722,1686213941752,4
61,4,1686213941371,1686213941498,1686213941682,1686213941754,3
80,7,1686213941371,1686213941530,1686213941673,1686213941761,4
70,6,1686213941371,1686213941512,1686213941719,1686213941771,4
79,3,1686213941371,1686213941527,1686213941703,1686213941772,4
62,5,1686213941371,1686213941501,1686213941746,1686213941774,3
91,7,1686213941371,1686213941542,1686213941761,1686213941784,4
96,1,1686213941371,1686213941548,1686213941730,1686213941785,6
56,9,1686213941371,1686213941483,1686213941694,1686213941785,3
67,0,1686213941371,1686213941510,1686213941712,1686213941787,3
64,4,1686213941371,1686213941502,1686213941754,1686213941796,4
73,4,1686213941371,1686213941518,1686213941796,1686213941801,4
105,1,1686213941371,1686213941561,1686213941785,1686213941803,6
81,8,1686213941371,1686213941530,1686213941713,1686213941805,4
90,3,1686213941371,1686213941540,1686213941772,1686213941806,5
111,1,1686213941371,1686213941569,1686213941803,1686213941813,7
89,2,1686213941371,1686213941536,1686213941752,1686213941825,5
100,2,1686213941371,1686213941554,1686213941825,1686213941842,6
84,6,1686213941371,1686213941530,1686213941771,1686213941852,5
82,9,1686213941371,1686213941530,1686213941785,1686213941854,4
74,5,1686213941371,1686213941518,1686213941774,1686213941863,4
102,3,1686213941371,1686213941554,1686213941806,1686213941864,6
93,7,1686213941371,1686213941543,1686213941784,1686213941870,5
72,0,1686213941371,1686213941515,1686213941787,1686213941875,4
76,5,1686213941371,1686213941523,1686213941863,1686213941876,4
95,8,1686213941371,1686213941546,1686213941805,1686213941882,5
94,6,1686213941371,1686213941546,1686213941853,1686213941885,5
99,8,1686213941371,1686213941553,1686213941883,1686213941887,6
83,5,1686213941371,1686213941530,1686213941876,1686213941889,5
85,4,1686213941371,1686213941530,1686213941801,1686213941892,5
103,4,1686213941371,1686213941558,1686213941892,1686213941892,6
110,2,1686213941371,1686213941567,1686213941842,1686213941892,6
112,1,1686213941371,1686213941572,1686213941813,1686213941897,7
114,3,1686213941371,1686213941575,1686213941864,1686213941912,7
119,8,1686213941371,1686213941580,1686213941887,1686213941912,7
126,1,1686213941371,1686213941594,1686213941897,1686213941924,8
104,5,1686213941371,1686213941559,1686213941889,1686213941931,6
87,9,1686213941371,1686213941534,1686213941854,1686213941931,4
108,4,1686213941371,1686213941565,1686213941892,1686213941932,7
115,4,1686213941371,1686213941575,1686213941932,1686213941938,7
129,8,1686213941371,1686213941596,1686213941912,1686213941940,8
113,2,1686213941371,1686213941575,1686213941892,1686213941945,7
101,7,1686213941371,1686213941554,1686213941870,1686213941951,6
98,6,1686213941371,1686213941551,1686213941885,1686213941952,6
107,7,1686213941371,1686213941563,1686213941951,1686213941955,7
117,6,1686213941371,1686213941577,1686213941952,1686213941956,7
77,0,1686213941371,1686213941524,1686213941875,1686213941959,4
116,5,1686213941371,1686213941576,1686213941931,1686213941962,7
121,2,1686213941371,1686213941584,1686213941945,1686213941962,8
123,3,1686213941371,1686213941589,1686213941912,1686213941973,7
134,8,1686213941371,1686213941604,1686213941940,1686213941984,8
136,8,1686213941371,1686213941604,1686213941984,1686213941993,9
137,1,1686213941371,1686213941605,1686213941924,1686213942001,8
122,6,1686213941371,1686213941586,1686213941956,1686213942008,7
128,4,1686213941371,1686213941596,1686213941938,1686213942009,8
86,0,1686213941371,1686213941531,1686213941959,1686213942015,5
118,7,1686213941371,1686213941579,1686213941955,1686213942020,7
140,1,1686213941371,1686213941609,1686213942001,1686213942021,9
97,0,1686213941371,1686213941550,1686213942016,1686213942028,6
132,7,1686213941371,1686213941600,1686213942020,1686213942028,8
92,9,1686213941371,1686213941542,1686213941931,1686213942030,5
124,2,1686213941371,1686213941590,1686213941962,1686213942033,8
130,5,1686213941371,1686213941596,1686213941962,1686213942043,8
145,5,1686213941371,1686213941613,1686213942043,1686213942051,9
157,1,1686213941371,1686213941635,1686213942021,1686213942051,10
127,3,1686213941371,1686213941594,1686213941974,1686213942053,8
106,9,1686213941371,1686213941562,1686213942030,1686213942056,6
146,7,1686213941371,1686213941614,1686213942028,1686213942058,8
141,3,1686213941371,1686213941611,1686213942053,1686213942059,9
158,8,1686213941371,1686213941635,1686213941993,1686213942081,10
139,2,1686213941371,1686213941605,1686213942033,1686213942088,9
109,0,1686213941371,1686213941565,1686213942028,1686213942091,7
142,4,1686213941371,1686213941611,1686213942009,1686213942099,9
171,1,1686213941371,1686213941662,1686213942051,1686213942104,11
131,6,1686213941371,1686213941599,1686213942008,1686213942104,8
168,8,1686213941371,1686213941656,1686213942081,1686213942105,10
161,3,1686213941371,1686213941643,1686213942059,1686213942116,9
147,5,1686213941371,1686213941617,1686213942051,1686213942124,9
149,7,1686213941371,1686213941624,1686213942058,1686213942127,9
120,9,1686213941371,1686213941582,1686213942056,1686213942136,7
125,0,1686213941371,1686213941591,1686213942091,1686213942136,8
184,1,1686213941371,1686213941688,1686213942104,1686213942152,11
135,9,1686213941371,1686213941604,1686213942136,1686213942161,8
152,4,1686213941371,1686213941631,1686213942099,1686213942162,9
155,5,1686213941371,1686213941632,1686213942124,1686213942162,10
176,8,1686213941371,1686213941671,1686213942105,1686213942166,11
162,3,1686213941371,1686213941643,1686213942116,1686213942170,10
159,2,1686213941371,1686213941638,1686213942088,1686213942171,10
169,2,1686213941371,1686213941658,1686213942171,1686213942186,10
133,0,1686213941371,1686213941603,1686213942136,1686213942191,8
187,1,1686213941371,1686213941692,1686213942152,1686213942193,12
153,7,1686213941371,1686213941632,1686213942127,1686213942199,10
138,6,1686213941371,1686213941605,1686213942104,1686213942202,9
165,5,1686213941371,1686213941650,1686213942162,1686213942205,10
199,1,1686213941371,1686213941710,1686213942193,1686213942208,12
181,8,1686213941371,1686213941684,1686213942166,1686213942215,11
143,9,1686213941371,1686213941611,1686213942161,1686213942216,9
163,4,1686213941371,1686213941644,1686213942162,1686213942236,10
144,0,1686213941371,1686213941613,1686213942191,1686213942237,9
166,3,1686213941371,1686213941653,1686213942170,1686213942251,10
174,4,1686213941371,1686213941664,1686213942236,1686213942257,11
178,2,1686213941371,1686213941676,1686213942186,1686213942266,11
203,1,1686213941371,1686213941717,1686213942208,1686213942266,13
173,5,1686213941371,1686213941662,1686213942205,1686213942266,11
150,9,1686213941371,1686213941626,1686213942216,1686213942268,9
151,0,1686213941371,1686213941629,1686213942237,1686213942280,9
167,7,1686213941371,1686213941653,1686213942199,1686213942281,10
148,6,1686213941371,1686213941621,1686213942202,1686213942290,9
190,8,1686213941371,1686213941698,1686213942215,1686213942306,11
154,0,1686213941371,1686213941632,1686213942280,1686213942319,10
200,8,1686213941371,1686213941712,1686213942306,1686213942324,12
172,3,1686213941371,1686213941662,1686213942251,1686213942330,11
198,5,1686213941371,1686213941709,1686213942266,1686213942341,12
156,9,1686213941371,1686213941632,1686213942268,1686213942344,10
212,1,1686213941371,1686213941731,1686213942266,1686213942346,12
189,2,1686213941371,1686213941696,1686213942266,1686213942348,11
182,4,1686213941371,1686213941687,1686213942257,1686213942348,11
177,7,1686213941371,1686213941673,1686213942281,1686213942371,10
160,6,1686213941371,1686213941640,1686213942290,1686213942371,10
180,7,1686213941371,1686213941681,1686213942371,1686213942382,11
213,5,1686213941371,1686213941734,1686213942341,1686213942382,13
214,1,1686213941371,1686213941735,1686213942347,1686213942382,13
188,3,1686213941371,1686213941694,1686213942330,1686213942383,11
202,8,1686213941371,1686213941716,1686213942324,1686213942395,12
170,0,1686213941371,1686213941662,1686213942319,1686213942396,11
194,3,1686213941371,1686213941703,1686213942383,1686213942402,12
224,1,1686213941371,1686213941754,1686213942383,1686213942408,14
197,3,1686213941371,1686213941706,1686213942402,1686213942416,12
