Customer,Cashier,Created,ArrivedQueue,ArrivedCashier,Left,PeopleBefore
0,0,1686214120333,1686214120333,1686214120333,1686214120360,0
8,4,1686214120333,1686214120350,1686214120350,1686214120373,0
11,5,1686214120333,1686214120353,1686214120354,1686214120376,0
9,4,1686214120333,1686214120352,1686214120373,1686214120383,0
4,2,1686214120333,1686214120343,1686214120343,1686214120386,0
1,0,1686214120333,1686214120334,1686214120360,1686214120391,0
17,4,1686214120333,1686214120366,1686214120383,1686214120396,1
6,3,1686214120333,1686214120347,1686214120347,1686214120404,0
27,9,1686214120333,1686214120378,1686214120378,1686214120405,0
5,2,1686214120333,1686214120344,1686214120386,1686214120412,0
20,7,1686214120333,1686214120369,1686214120369,1686214120417,0
24,8,1686214120333,1686214120373,1686214120373,1686214120417,0
7,3,1686214120333,1686214120350,1686214120404,1686214120418,0
2,1,1686214120333,1686214120336,1686214120336,1686214120419,0
30,4,1686214120333,1686214120383,1686214120396,1686214120431,0
12,5,1686214120333,1686214120357,1686214120376,1686214120432,0
13,0,1686214120333,1686214120358,1686214120391,1686214120434,1
18,5,1686214120333,1686214120368,1686214120432,1686214120440,1
19,6,1686214120333,1686214120369,1686214120369,1686214120446,0
15,3,1686214120333,1686214120361,1686214120418,1686214120448,1
28,9,1686214120333,1686214120381,1686214120405,1686214120460,0
22,7,1686214120333,1686214120371,1686214120417,1686214120466,0
31,9,1686214120333,1686214120385,1686214120460,1686214120478,1
10,2,1686214120333,1686214120352,1686214120412,1686214120481,1
3,1,1686214120333,1686214120340,1686214120419,1686214120481,0
43,3,1686214120333,1686214120405,1686214120448,1686214120481,1
34,7,1686214120333,1686214120391,1686214120467,1686214120482,1
16,1,1686214120333,1686214120364,1686214120481,1686214120486,1
29,5,1686214120333,1686214120381,1686214120440,1686214120487,1
21,6,1686214120333,1686214120371,1686214120446,1686214120488,0
25,8,1686214120333,1686214120376,1686214120418,1686214120499,0
32,4,1686214120333,1686214120386,1686214120431,1686214120517,1
41,7,1686214120333,1686214120402,1686214120482,1686214120523,2
14,0,1686214120333,1686214120361,1686214120434,1686214120524,1
47,3,1686214120333,1686214120410,1686214120481,1686214120527,2
35,5,1686214120333,1686214120391,1686214120487,1686214120527,2
26,8,1686214120333,1686214120378,1686214120499,1686214120533,1
52,7,1686214120333,1686214120417,1686214120523,1686214120539,3
38,4,1686214120333,1686214120397,1686214120517,1686214120541,1
42,1,1686214120333,1686214120403,1686214120486,1686214120543,2
37,9,1686214120333,1686214120396,1686214120479,1686214120554,2
53,1,1686214120333,1686214120417,1686214120543,1686214120556,3
36,0,1686214120333,1686214120393,1686214120524,1686214120558,1
33,2,1686214120333,1686214120387,1686214120481,1686214120560,1
59,7,1686214120333,1686214120426,1686214120539,1686214120561,3
44,2,1686214120333,1686214120405,1686214120560,1686214120563,2
45,8,1686214120333,1686214120407,1686214120533,1686214120571,2
23,6,1686214120333,1686214120373,1686214120488,1686214120573,1
39,4,1686214120333,1686214120398,1686214120541,1686214120583,2
40,0,1686214120333,1686214120398,1686214120558,1686214120591,2
55,3,1686214120333,1686214120419,1686214120527,1686214120592,2
79,7,1686214120333,1686214120469,1686214120561,1686214120594,3
80,7,1686214120333,1686214120472,1686214120594,1686214120595,4
62,5,1686214120333,1686214120431,1686214120528,1686214120595,3
56,8,1686214120333,1686214120423,1686214120572,1686214120611,2
65,5,1686214120333,1686214120436,1686214120595,1686214120618,3
88,7,1686214120333,1686214120486,1686214120595,1686214120621,4
99,7,1686214120333,1686214120502,1686214120621,1686214120624,5
57,1,1686214120333,1686214120423,1686214120556,1686214120631,3
49,0,1686214120333,1686214120411,1686214120592,1686214120638,3
50,2,1686214120333,1686214120414,1686214120563,1686214120643,2
46,9,1686214120333,1686214120407,1686214120554,1686214120645,2
61,4,1686214120333,1686214120427,1686214120583,1686214120646,3
54,2,1686214120333,1686214120417,1686214120643,1686214120649,3
48,6,1686214120333,1686214120411,1686214120574,1686214120650,2
64,0,1686214120333,1686214120434,1686214120638,1686214120656,3
74,0,1686214120333,1686214120454,1686214120656,1686214120663,4
78,2,1686214120333,1686214120466,1686214120649,1686214120664,4
67,5,1686214120333,1686214120438,1686214120618,1686214120668,4
60,8,1686214120333,1686214120427,1686214120611,1686214120672,3
76,1,1686214120333,1686214120460,1686214120631,1686214120680,4
58,3,1686214120333,1686214120423,1686214120592,1686214120691,3
85,0,1686214120333,1686214120480,1686214120664,1686214120701,5
66,6,1686214120333,1686214120438,1686214120650,1686214120703,3
105,7,1686214120333,1686214120505,1686214120624,1686214120707,6
84,1,1686214120333,1686214120477,1686214120680,1686214120709,5
71,6,1686214120333,1686214120448,1686214120703,1686214120714,3
51,9,1686214120333,1686214120415,1686214120645,1686214120716,3
70,8,1686214120333,1686214120445,1686214120672,1686214120730,4
63,4,1686214120333,1686214120432,1686214120646,1686214120730,3
103,0,1686214120333,1686214120503,1686214120701,1686214120733,6
69,5,1686214120333,1686214120442,1686214120668,1686214120737,4
90,5,1686214120333,1686214120489,1686214120737,1686214120753,4
115,7,1686214120333,1686214120523,1686214120707,1686214120756,7
86,2,1686214120333,1686214120482,1686214120664,1686214120756,4
89,1,1686214120333,1686214120487,1686214120709,1686214120764,4
97,5,1686214120333,1686214120502,1686214120753,1686214120766,5
72,3,1686214120333,1686214120450,1686214120691,1686214120784,3
68,4,1686214120333,1686214120442,1686214120730,1686214120785,4
113,0,1686214120333,1686214120517,1686214120733,1686214120786,7
75,6,1686214120333,1686214120456,1686214120714,1686214120786,4
73,9,1686214120333,1686214120450,1686214120716,1686214120792,4
94,8,1686214120333,1686214120497,1686214120730,1686214120795,5
93,1,1686214120333,1686214120495,1686214120764,1686214120805,5
102,1,1686214120333,1686214120503,1686214120805,1686214120805,6
112,1,1686214120333,1686214120516,1686214120805,1686214120814,7
121,7,1686214120333,1686214120534,1686214120756,1686214120821,7
128,1,1686214120333,1686214120545,1686214120814,1686214120824,7
125,7,1686214120333,1686214120541,1686214120821,1686214120826,7
91,6,1686214120333,1686214120492,1686214120786,1686214120834,4
109,5,1686214120333,1686214120506,1686214120766,1686214120837,6
96,2,1686214120333,1686214120498,1686214120756,1686214120840,5
81,9,1686214120333,1686214120474,1686214120792,1686214120849,4
82,4,1686214120333,1686214120474,1686214120785,1686214120860,5
100,8,1686214120333,1686214120503,1686214120795,1686214120861,5
122,0,1686214120333,1686214120535,1686214120786,1686214120863,7
77,3,1686214120333,1686214120463,1686214120784,1686214120869,4
106,2,1686214120333,1686214120505,1686214120840,1686214120896,6
98,6,1686214120333,1686214120502,1686214120834,1686214120897,5
132,1,1686214120333,1686214120552,1686214120824,1686214120901,8
137,7,1686214120333,1686214120556,1686214120826,1686214120916,8
130,0,1686214120333,1686214120548,1686214120863,1686214120926,8
104,6,1686214120333,1686214120504,1686214120897,1686214120932,6
120,6,1686214120333,1686214120533,1686214120932,1686214120934,7
119,5,1686214120333,1686214120533,1686214120837,1686214120936,6
131,6,1686214120333,1686214120549,1686214120935,1686214120938,8
87,3,1686214120333,1686214120484,1686214120869,1686214120940,4
101,8,1686214120333,1686214120503,1686214120861,1686214120944,6
83,9,1686214120333,1686214120477,1686214120849,1686214120945,5
124,5,1686214120333,1686214120539,1686214120936,1686214120946,7
143,5,1686214120333,1686214120562,1686214120946,1686214120946,8
108,4,1686214120333,1686214120506,1686214120860,1686214120956,6
144,7,1686214120333,1686214120565,1686214120916,1686214120965,8
117,2,1686214120333,1686214120526,1686214120896,1686214120967,7
140,0,1686214120333,1686214120559,1686214120926,1686214120972,8
149,0,1686214120333,1686214120573,1686214120973,1686214120976,9
95,3,1686214120333,1686214120498,1686214120940,1686214120979,5
156,5,1686214120333,1686214120586,1686214120946,1686214120982,9
141,1,1686214120333,1686214120561,1686214120902,1686214120983,8
92,9,1686214120333,1686214120492,1686214120945,1686214120997,5
158,0,1686214120333,1686214120592,1686214120976,1686214121000,9
163,5,1686214120333,1686214120602,1686214120982,1686214121005,9
150,6,1686214120333,1686214120575,1686214120938,1686214121025,8
114,4,1686214120333,1686214120520,1686214120956,1686214121029,6
136,2,1686214120333,1686214120556,1686214120967,1686214121031,8
151,7,1686214120333,1686214120576,1686214120965,1686214121035,9
111,8,1686214120333,1686214120512,1686214120944,1686214121038,7
107,3,1686214120333,1686214120506,1686214120979,1686214121051,6
152,1,1686214120333,1686214120576,1686214120983,1686214121051,9
170,5,1686214120333,1686214120614,1686214121005,1686214121060,10
168,1,1686214120333,1686214120611,1686214121051,1686214121061,10
110,9,1686214120333,1686214120509,1686214120997,1686214121061,6
178,1,1686214120333,1686214120634,1686214121061,1686214121071,10
116,4,1686214120333,1686214120525,1686214121029,1686214121072,7
118,3,1686214120333,1686214120530,1686214121051,1686214121095,6
129,9,1686214120333,1686214120548,1686214121061,1686214121096,7
165,0,1686214120333,1686214120607,1686214121000,1686214121096,10
161,6,1686214120333,1686214120598,1686214121025,1686214121104,9
123,3,1686214120333,1686214120538,1686214121095,1686214121107,7
142,2,1686214120333,1686214120562,1686214121031,1686214121107,8
174,5,1686214120333,1686214120623,1686214121060,1686214121109,10
160,7,1686214120333,1686214120598,1686214121035,1686214121113,8
162,7,1686214120333,1686214120599,1686214121113,1686214121125,9
127,8,1686214120333,1686214120542,1686214121038,1686214121134,7
169,6,1686214120333,1686214120614,1686214121104,1686214121142,10
145,2,1686214120333,1686214120568,1686214121107,1686214121168,8
193,1,1686214120333,1686214120658,1686214121071,1686214121168,11
126,4,1686214120333,1686214120542,1686214121072,1686214121171,7
191,5,1686214120333,1686214120655,1686214121109,1686214121174,11
138,3,1686214120333,1686214120556,1686214121107,1686214121184,8
154,3,1686214120333,1686214120583,1686214121184,1686214121184,9
134,9,1686214120333,1686214120555,1686214121096,1686214121185,7
180,0,1686214120333,1686214120640,1686214121096,1686214121190,10
147,2,1686214120333,1686214120571,1686214121168,1686214121192,9
159,3,1686214120333,1686214120595,1686214121184,1686214121193,9
133,8,1686214120333,1686214120552,1686214121134,1686214121206,8
181,6,1686214120333,1686214120643,1686214121142,1686214121214,11
166,7,1686214120333,1686214120607,1686214121125,1686214121225,10
208,1,1686214120333,1686214120677,1686214121168,1686214121230,12
173,3,1686214120333,1686214120621,1686214121193,1686214121231,10
135,9,1686214120333,1686214120555,1686214121185,1686214121232,8
172,2,1686214120333,1686214120617,1686214121192,1686214121242,10
195,3,1686214120333,1686214120663,1686214121231,1686214121246,11
146,9,1686214120333,1686214120569,1686214121232,1686214121248,9
209,3,1686214120333,1686214120678,1686214121247,1686214121254,12
198,5,1686214120333,1686214120666,1686214121174,1686214121263,12
216,3,1686214120333,1686214120692,1686214121254,1686214121263,12
148,8,1686214120333,1686214120572,1686214121206,1686214121263,8
139,4,1686214120333,1686214120556,1686214121171,1686214121263,8
211,1,1686214120333,1686214120682,1686214121230,1686214121268,12
153,8,1686214120333,1686214120580,1686214121263,1686214121276,9
167,9,1686214120333,1686214120611,1686214121248,1686214121283,10
182,0,1686214120333,1686214120643,1686214121190,1686214121283,11
164,8,1686214120333,1686214120605,1686214121276,1686214121286,10
188,6,1686214120333,1686214120653,1686214121214,1686214121286,11
177,8,1686214120333,1686214120631,1686214121286,1686214121286,10
207,5,1686214120333,1686214120677,1686214121263,1686214121305,12
155,4,1686214120333,1686214120584,1686214121263,1686214121305,8
175,7,1686214120333,1686214120625,1686214121226,1686214121317,9
206,6,1686214120333,1686214120677,1686214121286,1686214121321,12
176,7,1686214120333,1686214120628,1686214121317,1686214121323,10
184,9,1686214120333,1686214120646,1686214121283,1686214121324,10
179,2,1686214120333,1686214120638,1686214121243,1686214121333,11
190,8,1686214120333,1686214120653,1686214121286,1686214121333,11
217,3,1686214120333,1686214120696,1686214121263,1686214121345,13
157,4,1686214120333,1686214120589,1686214121305,1686214121346,9
192,0,1686214120333,1686214120657,1686214121283,1686214121352,11
214,1,1686214120333,1686214120687,1686214121268,1686214121352,13
220,6,1686214120333,1686214120698,1686214121321,1686214121360,13
186,2,1686214120333,1686214120651,1686214121333,1686214121364,10
189,9,1686214120333,1686214120653,1686214121324,1686214121370,11
210,5,1686214120333,1686214120679,1686214121305,1686214121370,13
196,0,1686214120333,1686214120665,1686214121352,1686214121380,11
171,4,1686214120333,1686214120615,1686214121346,1686214121384,10
235,3,1686214120333,1686214120723,1686214121345,1686214121402,14
225,1,1686214120333,1686214120711,1686214121352,1686214121405,13
204,8,1686214120333,1686214120674,1686214121333,1686214121406,11
237,5,1686214120333,1686214120723,1686214121370,1686214121411,14
183,7,1686214120333,1686214120645,1686214121323,1686214121411,11
203,0,1686214120333,1686214120672,1686214121381,1686214121418,12
201,9,1686214120333,1686214120669,1686214121370,1686214121422,12
231,1,1686214120333,1686214120721,1686214121405,1686214121422,14
243,1,1686214120333,1686214120737,1686214121422,1686214121428,15
194,2,1686214120333,1686214120660,1686214121364,1686214121438,11
223,6,1686214120333,1686214120706,1686214121360,1686214121451,13
229,6,1686214120333,1686214120715,1686214121451,1686214121451,13
213,9,1686214120333,1686214120687,1686214121422,1686214121470,13
248,3,1686214120333,1686214120740,1686214121402,1686214121470,15
199,7,1686214120333,1686214120666,1686214121411,1686214121472,12
185,4,1686214120333,1686214120649,1686214121384,1686214121472,10
205,8,1686214120333,1686214120677,1686214121406,1686214121473,12
233,6,1686214120333,1686214120723,1686214121451,1686214121484,14
187,4,1686214120333,1686214120653,1686214121472,1686214121495,11
197,2,1686214120333,1686214120666,1686214121438,1686214121496,11
238,5,1686214120333,1686214120727,1686214121411,1686214121499,15
255,3,1686214120333,1686214120752,1686214121471,1686214121505,16
262,1,1686214120333,1686214120764,1686214121428,1686214121506,15
221,7,1686214120333,1686214120699,1686214121472,1686214121507,13
212,0,1686214120333,1686214120684,1686214121418,1686214121509,13
202,4,1686214120333,1686214120672,1686214121496,1686214121511,12
200,2,1686214120333,1686214120667,1686214121496,1686214121514,12
249,5,1686214120333,1686214120741,1686214121499,1686214121534,15
218,8,1686214120333,1686214120696,1686214121473,1686214121538,13
268,3,1686214120333,1686214120772,1686214121505,1686214121543,17
215,2,1686214120333,1686214120690,1686214121514,1686214121545,13
277,3,1686214120333,1686214120795,1686214121543,1686214121551,17
264,1,1686214120333,1686214120770,1686214121506,1686214121555,16
219,4,1686214120333,1686214120697,1686214121511,1686214121555,13
226,4,1686214120333,1686214120711,1686214121555,1686214121555,14
228,9,1686214120333,1686214120714,1686214121471,1686214121558,14
250,6,1686214120333,1686214120745,1686214121484,1686214121563,15
272,1,1686214120333,1686214120784,1686214121555,1686214121568,17
292,3,1686214120333,1686214120819,1686214121551,1686214121574,18
307,3,1686214120333,1686214120849,1686214121574,1686214121576,19
224,7,1686214120333,1686214120708,1686214121507,1686214121585,13
222,0,1686214120333,1686214120702,1686214121509,1686214121588,13
240,4,1686214120333,1686214120731,1686214121555,1686214121590,14
256,5,1686214120333,1686214120756,1686214121534,1686214121590,15
260,6,1686214120333,1686214120763,1686214121563,1686214121593,16
236,9,1686214120333,1686214120723,1686214121558,1686214121604,14
227,0,1686214120333,1686214120711,1686214121588,1686214121608,14
274,6,1686214120333,1686214120788,1686214121594,1686214121618,16
230,7,1686214120333,1686214120718,1686214121585,1686214121623,14
263,5,1686214120333,1686214120768,1686214121590,1686214121627,15
234,2,1686214120333,1686214120723,1686214121545,1686214121632,14
265,5,1686214120333,1686214120771,1686214121627,1686214121633,16
251,7,1686214120333,1686214120745,1686214121623,1686214121634,15
232,8,1686214120333,1686214120721,1686214121538,1686214121637,14
282,1,1686214120333,1686214120807,1686214121568,1686214121642,16
247,2,1686214120333,1686214120740,1686214121632,1686214121646,15
283,1,1686214120333,1686214120810,1686214121642,1686214121650,17
316,3,1686214120333,1686214120869,1686214121576,1686214121654,19
239,9,1686214120333,1686214120730,1686214121604,1686214121664,15
242,0,1686214120333,1686214120733,1686214121608,1686214121676,15
280,6,1686214120333,1686214120800,1686214121618,1686214121680,17
246,4,1686214120333,1686214120738,1686214121590,1686214121680,15
286,1,1686214120333,1686214120814,1686214121650,1686214121686,17
291,1,1686214120333,1686214120818,1686214121686,1686214121686,18
245,0,1686214120333,1686214120738,1686214121676,1686214121700,15
