Customer,Cashier,Created,ArrivedQueue,ArrivedCashier,Left,PeopleBefore
7,3,1686214023822,1686214023836,1686214023836,1686214023863,0
10,4,1686214023822,1686214023845,1686214023845,1686214023865,0
12,5,1686214023822,1686214023851,1686214023851,1686214023867,0
11,4,1686214023822,1686214023847,1686214023865,1686214023889,0
16,6,1686214023822,1686214023860,1686214023860,1686214023890,0
5,2,1686214023822,1686214023831,1686214023831,1686214023915,0
0,0,1686214023822,1686214023824,1686214023824,1686214023918,0
22,8,1686214023822,1686214023872,1686214023872,1686214023921,0
13,5,1686214023822,1686214023854,1686214023867,1686214023921,0
23,8,1686214023822,1686214023873,1686214023921,1686214023922,0
18,7,1686214023822,1686214023864,1686214023864,1686214023924,0
3,1,1686214023822,1686214023829,1686214023829,1686214023926,0
8,3,1686214023822,1686214023839,1686214023863,1686214023939,0
19,4,1686214023822,1686214023867,1686214023889,1686214023950,0
9,3,1686214023822,1686214023842,1686214023942,1686214023960,1
24,9,1686214023822,1686214023873,1686214023873,1686214023958,0
4,1,1686214023822,1686214023830,1686214023942,1686214023952,0
17,6,1686214023822,1686214023863,1686214023890,1686214023971,0
27,3,1686214023822,1686214023882,1686214023961,1686214023980,1
25,9,1686214023822,1686214023876,1686214023961,1686214023986,0
21,7,1686214023822,1686214023872,1686214023942,1686214023993,0
14,1,1686214023822,1686214023854,1686214023961,1686214023995,1
37,1,1686214023822,1686214023902,1686214023995,1686214023998,2
6,2,1686214023822,1686214023832,1686214023915,1686214024002,0
31,6,1686214023822,1686214023892,1686214023971,1686214024009,0
1,0,1686214023822,1686214023826,1686214023918,1686214024011,0
20,5,1686214023822,1686214023871,1686214023921,1686214024013,0
26,8,1686214023822,1686214023879,1686214023942,1686214024015,1
29,5,1686214023822,1686214023889,1686214024014,1686214024018,1
32,6,1686214023822,1686214023893,1686214024009,1686214024037,1
34,9,1686214023822,1686214023898,1686214023986,1686214024054,1
28,4,1686214023822,1686214023885,1686214023961,1686214024057,1
36,6,1686214023822,1686214023902,1686214024037,1686214024060,2
42,3,1686214023822,1686214023908,1686214023980,1686214024060,2
44,9,1686214023822,1686214023910,1686214024054,1686214024066,2
33,7,1686214023822,1686214023896,1686214023993,1686214024069,1
43,8,1686214023822,1686214023908,1686214024015,1686214024070,2
48,1,1686214023822,1686214023918,1686214023998,1686214024073,3
15,2,1686214023822,1686214023856,1686214024002,1686214024075,1
39,5,1686214023822,1686214023905,1686214024018,1686214024084,2
